run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
17998.000,19.000,998.000,-0.000,-14622437014834134384640.000,47.506,323.957,0.846,0.002,-0.065,-0.583,0.039,0.985,0.410
17348.000,39.000,1993.000,-0.000,-14622437014834134384640.000,44.716,1307.939,0.445,0.015,-0.961,-1.879,0.322,0.445,0.006
14722.000,147.000,7380.000,-0.000,-14622437014834134384640.000,42.615,41.556,0.084,0.102,-1.332,-2.110,0.144,0.074,0.002
14770.000,4.000,216.000,-0.000,-14622437014834134384640.000,-99999.000,239.362,0.294,0.004,-1.499,-0.591,0.155,0.046,0.019
14770.000,70.000,3519.000,-0.000,-14622437014834134384640.000,6.583,1107.812,0.107,0.023,-0.277,-0.669,0.321,0.899,0.080
15473.000,110.000,5510.000,-0.000,-14622437014834134384640.000,7.173,76.308,0.357,0.371,-0.198,-3.112,0.175,0.064,0.011
16095.000,39.000,1982.000,-0.000,-14622437014834134384640.000,121.601,637.759,0.380,0.000,-0.001,-0.004,0.137,0.963,0.806
16095.000,39.000,1991.000,-0.000,-14622437014834134384640.000,16.433,43.508,0.095,0.499,0.731,1.362,0.109,0.812,0.009
15900.000,110.000,5508.000,-0.000,-14622437014834134384640.000,14.342,28.488,0.055,0.140,-1.362,-2.276,0.150,0.028,0.002
14293.000,38.000,1946.000,-0.000,-14622437014834134384640.000,70.722,53.450,0.070,0.177,0.962,1.726,0.099,0.639,0.024
14958.000,65.000,3286.000,-0.000,-14622437014834134384640.000,24.220,42.797,0.083,0.306,0.498,0.809,0.263,0.871,0.040
17514.000,29.000,1493.000,-0.000,-14622437014834134384640.000,26.813,276.496,0.134,0.120,0.544,1.572,0.236,0.903,0.039
14401.000,258.000,12944.000,-14747.215,-2344335872.000,32.882,158.438,0.003,0.327,-1.167,-1.650,0.120,0.285,0.003
15016.000,46.000,2344.000,-0.000,-14622437014834134384640.000,15.841,427.795,0.119,0.020,-0.763,-1.616,0.346,0.640,0.009
15016.000,48.000,2428.000,-0.000,-14622437014834134384640.000,9.177,39.003,0.538,0.095,-0.229,-2.134,0.175,0.921,0.015
14817.000,55.000,2785.000,-0.000,-14622437014834134384640.000,0.166,160.607,0.000,0.152,-0.535,-0.563,0.354,0.671,0.023
14817.000,55.000,2786.000,-0.000,-14622437014834134384640.000,18.841,28.011,0.078,0.090,-1.676,-2.190,0.220,-0.217,0.002
18885.000,68.000,3444.000,-0.000,-14622437014834134384640.000,125.783,437.295,0.133,0.036,-0.830,-0.368,0.087,0.344,0.020
17324.000,66.000,3328.000,-0.000,-14622437014834134384640.000,-99999.000,188.442,0.135,0.059,1.587,2.270,0.184,0.018,0.006
18021.000,538.000,26915.000,-0.000,-14622437014834134384640.000,83.641,659.195,0.976,0.000,-0.325,-0.376,0.104,0.754,0.352
14541.000,99.000,4982.000,-0.000,-14622437014834134384640.000,0.148,165.286,0.000,0.000,-1.507,-1.573,0.346,-0.043,0.005
15103.000,211.000,10555.000,-0.000,-14622437014834134384640.000,36.293,67.523,0.013,0.464,-1.295,-1.463,0.168,0.176,0.005
17150.000,43.000,2168.000,-0.000,-14622437014834134384640.000,-99999.000,649.907,0.236,0.002,-0.398,-0.441,0.052,0.724,0.030
17150.000,47.000,2358.000,-0.000,-14622437014834134384640.000,133.924,44.329,0.029,0.237,1.481,2.115,0.115,0.126,0.003
14224.000,37.000,1864.000,-0.000,-14622437014834134384640.000,22.623,196.652,0.050,0.038,1.251,0.835,0.245,0.365,0.014
15106.000,32.000,1606.000,-0.000,-14622437014834134384640.000,148.619,92.238,0.027,0.113,1.945,1.672,0.679,-0.270,0.032
15106.000,32.000,1643.000,-0.000,-14622437014834134384640.000,-99999.000,236.307,0.096,0.027,1.128,0.850,0.107,0.457,0.011
15965.000,453.000,22653.000,-0.000,-14622437014834134384640.000,87.558,1538.681,0.000,0.139,-0.157,-1.559,0.251,0.963,0.014
18752.000,511.000,25558.000,-0.000,-14622437014834134384640.000,66.739,98.552,0.348,0.388,0.292,0.418,0.072,0.865,0.401
18953.000,556.000,27835.000,-0.000,-14622437014834134384640.000,14.024,109.807,0.000,0.415,0.420,0.483,0.092,0.797,0.114
18232.000,19.000,955.000,-0.000,-14622437014834134384640.000,67.042,262.558,0.010,0.013,-1.577,-1.660,0.034,-0.119,0.006
17985.000,377.000,18873.000,-0.000,-14622437014834134384640.000,31.237,29.780,0.206,0.107,1.212,0.817,0.529,0.388,0.019
14708.000,5.000,268.000,-0.000,-14622437014834134384640.000,4.380,67.570,0.034,0.129,-2.314,-2.501,0.205,-0.588,0.010
14708.000,32.000,1610.000,-0.000,-14622437014834134384640.000,11.730,39.897,0.047,0.298,1.338,1.688,0.294,0.321,0.002
14708.000,84.000,4218.000,-0.000,-14622437014834134384640.000,0.687,121.887,0.100,0.421,-1.590,-1.478,0.017,-0.117,0.008
15803.000,109.000,5478.000,-0.000,-14622437014834134384640.000,11.784,346.604,0.349,0.283,-0.181,-0.163,0.022,0.702,0.059
18057.000,130.000,6519.000,-0.000,-14622437014834134384640.000,18.936,382.430,0.144,0.008,1.060,1.571,0.584,0.577,0.012
17307.000,25.000,1300.000,-0.000,-14622437014834134384640.000,9.779,266.165,0.402,0.086,-0.541,-0.480,0.067,0.620,0.026
17307.000,27.000,1366.000,-0.000,-14622437014834134384640.000,173.391,644.908,0.000,0.006,-0.074,-0.311,0.163,0.973,0.151
14796.000,52.000,2619.000,-0.000,-14622437014834134384640.000,29.631,284.577,0.602,0.001,-0.284,-2.630,0.263,0.790,0.028
14796.000,93.000,4691.000,-0.000,-14622437014834134384640.000,20.387,1213.863,0.666,0.001,-0.246,-0.268,0.089,0.752,0.060
15473.000,185.000,9264.000,-0.000,-14622437014834134384640.000,-99999.000,136.437,0.041,0.157,-1.049,-1.140,0.144,0.402,0.005
15965.000,150.000,7539.000,-0.000,-14622437014834134384640.000,5.032,226.379,0.175,0.412,-0.251,-3.101,0.064,0.075,0.004
17210.000,138.000,6906.000,-0.000,-14622437014834134384640.000,17.800,152.965,0.066,0.034,-0.811,-1.766,0.291,0.588,0.009
17210.000,169.000,8480.000,-0.000,-14622437014834134384640.000,-99999.000,257.503,0.638,0.050,3.071,2.954,0.142,-0.948,0.222
15882.000,141.000,7070.000,-0.000,-14622437014834134384640.000,42.918,115.618,0.007,0.147,-1.097,-1.115,0.131,0.360,0.007
17371.000,460.000,23019.000,-0.000,-14622437014834134384640.000,16.786,75.343,0.045,0.162,-1.543,-1.944,0.029,-0.102,0.005
15873.000,308.000,15433.000,-0.000,-14622437014834134384640.000,-99999.000,88.954,0.049,0.253,-1.822,-1.597,0.462,-0.351,0.031
15450.000,227.000,11362.000,-0.000,-14622437014834134384640.000,4.424,326.996,0.603,0.010,-0.537,-0.624,0.109,0.695,0.076
17295.000,4.000,204.000,-14747.215,-2344335872.000,14.047,114.123,0.190,0.019,0.596,1.522,0.173,0.882,0.049
17295.000,22.000,1127.000,-14747.215,-2344335872.000,55.312,23.308,0.061,0.218,0.786,1.180,0.161,0.767,0.025
15903.000,26.000,1342.000,-0.000,-14622437014834134384640.000,17.477,155.129,0.420,0.053,1.406,1.890,0.297,0.229,0.007
14428.000,150.000,7502.000,-0.000,-14622437014834134384640.000,0.077,32.763,0.000,0.060,0.052,0.067,0.110,0.838,0.146
16753.000,9.000,492.000,-0.000,-14622437014834134384640.000,22.861,214.137,0.206,0.304,-2.558,-0.546,0.120,-0.602,0.012
14375.000,162.000,8143.000,-0.000,-14622437014834134384640.000,21.945,158.900,0.707,0.313,-0.360,-2.751,0.103,0.625,0.022
15102.000,65.000,3265.000,-0.000,-14622437014834134384640.000,-99999.000,147.846,0.000,0.486,-2.430,-1.873,0.178,-0.819,0.014
18644.000,14.000,704.000,-0.000,-14622437014834134384640.000,5.103,727.371,0.887,0.008,0.401,0.894,0.073,0.934,0.078
18644.000,14.000,722.000,-0.000,-14622437014834134384640.000,34.775,1260.769,0.821,0.007,-0.244,-0.596,0.123,0.908,0.374
18644.000,244.000,12219.000,-0.000,-14622437014834134384640.000,0.016,100.300,0.000,0.029,-0.701,-1.218,0.279,0.689,0.013
17037.000,0.000,32.000,-0.000,-14622437014834134384640.000,14.595,412.079,0.012,0.362,0.346,2.459,0.400,0.864,0.014
14831.000,199.000,9959.000,-0.000,-14622437014834134384640.000,60.712,427.074,0.015,0.007,-1.770,-0.399,0.633,-0.046,0.037
17360.000,42.000,2109.000,-0.000,-14622437014834134384640.000,26.660,509.965,0.933,0.017,0.422,0.617,0.215,0.860,0.688
17360.000,51.000,2590.000,-0.000,-14622437014834134384640.000,11.619,262.592,0.524,0.004,0.791,1.244,0.107,0.769,0.020
17559.000,51.000,2596.000,-0.000,-14622437014834134384640.000,37.258,551.302,0.804,0.004,0.225,0.280,0.145,0.830,0.760
14409.000,56.000,2827.000,-0.000,-14622437014834134384640.000,14.554,54.110,0.029,0.484,-1.980,-0.875,0.154,-0.342,0.005
17655.000,382.000,19118.000,-0.000,-14622437014834134384640.000,0.122,31.183,0.098,0.112,0.533,1.497,0.120,0.910,0.012
14631.000,58.000,2913.000,-0.000,-14622437014834134384640.000,63.529,393.924,0.043,0.000,-1.273,-0.428,0.056,0.153,0.013
14631.000,171.000,8576.000,-0.000,-14622437014834134384640.000,74.850,32.299,0.090,0.441,1.486,1.982,0.105,0.143,0.003
17695.000,3.000,164.000,-0.000,-14622437014834134384640.000,-99999.000,162.144,0.058,0.207,-1.554,-1.296,0.042,-0.064,0.004
17695.000,35.000,1766.000,-0.000,-14622437014834134384640.000,10.823,340.740,0.143,0.003,-0.576,-0.620,0.132,0.663,0.020
17874.000,89.000,4458.000,-0.000,-14622437014834134384640.000,26.644,644.076,0.026,0.017,0.871,0.728,0.234,0.597,0.023
