run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
14790.000,152.000,7604.000,-0.000,-14622437014834134384640.000,22.127,166.629,0.022,0.016,-2.792,-2.914,0.229,-0.607,0.201
14790.000,185.000,9276.000,-0.000,-14622437014834134384640.000,-99999.000,34.640,0.177,0.447,2.619,1.060,0.059,-0.755,0.004
15479.000,135.000,6783.000,-0.000,-14622437014834134384640.000,66.991,57.894,0.051,0.465,-2.194,-2.346,0.084,-0.569,0.010
18059.000,3.000,182.000,-0.000,-14622437014834134384640.000,70.921,232.540,0.644,0.020,0.142,2.935,0.169,0.782,0.073
18059.000,3.000,184.000,-0.000,-14622437014834134384640.000,0.581,278.980,0.000,0.040,0.160,2.600,0.239,0.942,0.034
15828.000,190.000,9517.000,-0.000,-14622437014834134384640.000,0.226,539.731,0.000,0.004,0.324,0.621,0.069,0.921,0.656
15316.000,149.000,7494.000,-0.000,-14622437014834134384640.000,29.354,714.380,0.000,0.017,0.223,1.497,0.047,0.991,0.008
18737.000,0.000,11.000,-0.000,-14622437014834134384640.000,25.020,107.025,0.038,0.158,-2.093,-0.614,0.144,-0.308,0.010
17348.000,39.000,1993.000,-0.000,-14622437014834134384640.000,44.716,1307.939,0.445,0.015,-0.961,-1.879,0.322,0.445,0.006
18210.000,58.000,2928.000,-0.000,-14622437014834134384640.000,155.277,68.567,0.019,0.457,1.859,1.854,0.216,-0.195,0.008
18210.000,120.000,6020.000,-0.000,-14622437014834134384640.000,24.959,93.443,0.052,0.219,-1.278,-2.662,0.116,0.019,0.006
14467.000,200.000,10006.000,-0.000,-14622437014834134384640.000,0.007,150.127,0.000,0.206,-0.650,-2.373,0.070,0.572,0.005
18955.000,244.000,12211.000,-0.000,-14622437014834134384640.000,155.074,56.605,0.108,0.460,-0.761,-1.926,0.085,0.604,0.011
14942.000,88.000,4424.000,-0.000,-14622437014834134384640.000,8.167,366.332,0.356,0.098,-0.505,-0.263,0.366,0.465,0.019
17239.000,21.000,1074.000,-0.000,-14622437014834134384640.000,48.323,32.759,0.104,0.404,0.149,0.043,0.216,0.352,0.003
17243.000,21.000,1094.000,-0.000,-14622437014834134384640.000,3.433,277.069,0.000,0.003,0.292,0.234,0.130,0.686,0.083
14965.000,121.000,6061.000,-0.000,-14622437014834134384640.000,-99999.000,91.764,0.000,0.182,-1.224,-1.268,0.330,0.250,0.004
14367.000,295.000,14778.000,-0.000,-14622437014834134384640.000,14.903,1326.533,0.592,0.014,0.763,2.627,0.201,0.439,0.005
15111.000,159.000,7986.000,-0.000,-14622437014834134384640.000,19.210,389.398,0.183,0.002,-0.912,-1.033,0.087,0.507,0.008
15677.000,365.000,18269.000,-0.000,-14622437014834134384640.000,34.128,2366.963,0.462,0.003,-0.514,-0.730,0.064,0.749,0.010
15677.000,365.000,18277.000,-0.000,-14622437014834134384640.000,10.808,68.379,0.015,0.474,-0.779,-1.858,0.085,0.601,0.008
18622.000,54.000,2741.000,8999705084904618173481567605466595328.000,-1964791883357390372864.000,115.868,36.854,0.117,0.480,-1.086,-1.786,0.223,0.346,0.004
17360.000,42.000,2109.000,-0.000,-14622437014834134384640.000,26.660,528.971,0.931,0.019,0.445,0.642,0.211,0.855,0.749
15312.000,22.000,1110.000,-0.000,-14622437014834134384640.000,-99999.000,84.170,0.005,0.150,-0.998,-1.393,0.144,0.455,0.005
16573.000,38.000,1945.000,-0.000,-14622437014834134384640.000,37.528,858.956,0.000,0.000,0.165,0.345,0.270,0.938,0.870
14224.000,31.000,1596.000,-0.000,-14622437014834134384640.000,10.253,188.021,0.380,0.106,-0.542,-1.705,0.164,0.787,0.019
15903.000,26.000,1342.000,-0.000,-14622437014834134384640.000,17.477,154.317,0.426,0.054,1.406,1.890,0.297,0.230,0.007
14159.000,48.000,2411.000,-0.000,-14622437014834134384640.000,18.164,2062.492,0.468,0.015,-0.046,-0.103,0.092,0.933,0.896
14159.000,185.000,9275.000,-0.000,-14622437014834134384640.000,60.880,486.916,0.373,0.004,0.904,1.825,0.271,0.667,0.015
16509.000,226.000,11326.000,-0.000,-14622437014834134384640.000,0.150,518.068,0.000,0.002,0.563,1.885,0.098,0.868,0.021
17070.000,147.000,7388.000,-0.000,-14622437014834134384640.000,6.477,62.054,0.138,0.133,-1.154,-2.285,0.208,0.189,0.009
17070.000,147.000,7397.000,-0.000,-14622437014834134384640.000,0.050,171.693,0.313,0.001,-0.880,-0.639,0.227,0.438,0.019
17555.000,3.000,192.000,-0.000,-14622437014834134384640.000,26.350,526.426,0.125,0.002,-0.645,-0.852,0.245,0.681,0.020
16295.000,174.000,8704.000,-0.000,-14622437014834134384640.000,0.048,196.088,0.000,0.023,-0.221,-3.003,0.561,0.441,0.012
16295.000,233.000,11691.000,-0.000,-14622437014834134384640.000,4.901,231.118,0.380,0.083,2.873,1.761,0.113,-0.930,0.041
18703.000,15.000,768.000,-0.000,-14622437014834134384640.000,29.069,186.641,0.219,0.059,1.302,1.987,0.139,0.305,0.006
17560.000,45.000,2254.000,-0.000,-14622437014834134384640.000,16.553,470.145,0.554,0.007,0.668,0.490,0.126,0.610,0.052
17840.000,161.000,8068.000,-0.000,-14622437014834134384640.000,57.751,537.400,0.000,0.075,0.181,0.729,0.033,0.990,0.141
16134.000,390.000,19527.000,-0.000,-14622437014834134384640.000,18.357,58.536,0.674,0.469,-3.054,-0.152,0.195,-0.826,0.105
18760.000,25.000,1290.000,-1000247708154498349949070612140916736.000,0.000,-99999.000,46.975,0.087,0.189,-1.585,-1.868,0.183,-0.138,0.004
16227.000,40.000,2002.000,-0.000,-14622437014834134384640.000,136.273,32.105,0.019,0.294,1.168,1.788,0.111,0.460,0.003
16227.000,270.000,13505.000,-0.000,-14622437014834134384640.000,68.902,109.310,0.203,0.079,0.761,1.393,0.320,0.795,0.081
18922.000,181.000,9088.000,-0.000,-14622437014834134384640.000,73.658,111.778,0.132,0.006,-2.551,-0.497,0.182,-0.559,0.027
16355.000,35.000,1771.000,-0.000,-14622437014834134384640.000,245.355,235.696,0.427,0.069,-0.924,-1.688,0.411,0.503,0.010
15430.000,19.000,986.000,-0.000,-14622437014834134384640.000,-99999.000,571.493,0.243,0.001,0.382,0.466,0.104,0.818,0.546
15430.000,113.000,5692.000,-0.000,-14622437014834134384640.000,26.117,209.730,0.003,0.185,1.061,2.243,0.508,0.428,0.021
17270.000,16.000,832.000,-0.000,-14622437014834134384640.000,18.207,52.816,0.110,0.287,-0.697,-2.564,0.466,0.437,0.029
17270.000,39.000,1962.000,-0.000,-14622437014834134384640.000,123.148,95.718,0.011,0.490,-1.213,-2.220,0.143,0.156,0.007
15128.000,233.000,11671.000,-0.000,-14622437014834134384640.000,8.001,333.842,0.162,0.091,0.838,0.712,0.105,0.614,0.019
15882.000,141.000,7070.000,-0.000,-14622437014834134384640.000,42.918,109.112,0.007,0.149,-1.097,-1.115,0.131,0.359,0.007
17440.000,130.000,6513.000,-0.000,-14622437014834134384640.000,0.145,96.967,0.000,0.164,-2.078,-1.602,0.156,-0.576,0.006
17440.000,130.000,6525.000,-0.000,-14622437014834134384640.000,92.826,23.971,0.089,0.399,0.861,2.885,0.196,0.162,0.007
17440.000,130.000,6536.000,-0.000,-14622437014834134384640.000,33.269,81.162,0.077,0.055,2.040,1.051,0.213,-0.278,0.013
16947.000,209.000,10474.000,-0.000,-14622437014834134384640.000,74.294,597.545,0.451,0.078,0.429,0.623,0.079,0.858,0.440
15465.000,22.000,1139.000,-0.000,-14622437014834134384640.000,48.440,127.174,0.030,0.102,-1.823,-1.284,0.218,-0.315,0.008
15140.000,177.000,8862.000,-0.000,-14622437014834134384640.000,0.201,213.578,0.000,0.010,-2.530,-0.363,0.103,-0.416,0.021
15140.000,205.000,10253.000,-0.000,-14622437014834134384640.000,32.502,559.316,0.185,0.012,-0.570,-1.832,0.178,0.758,0.010
18928.000,149.000,7452.000,-0.000,-14622437014834134384640.000,42.556,133.514,0.232,0.073,2.541,2.282,0.209,-0.716,0.035
18028.000,300.000,15048.000,-0.000,-14622437014834134384640.000,81.423,88.379,0.399,0.491,0.320,3.089,0.044,0.082,0.009
16955.000,50.000,2526.000,-0.000,-14622437014834134384640.000,52.844,135.296,0.043,0.305,-0.985,-1.043,0.394,0.448,0.014
15801.000,11.000,600.000,-10587071020017909760.000,0.000,65.121,158.180,0.000,0.056,-1.332,-1.424,0.575,0.142,0.016
17311.000,105.000,5259.000,-0.000,-14622437014834134384640.000,43.179,32.245,0.076,0.114,-1.028,-2.508,0.226,0.215,0.002
17489.000,165.000,8279.000,-0.000,-14622437014834134384640.000,36.800,123.627,0.000,0.108,0.419,0.638,0.269,0.870,0.461
15499.000,91.000,4578.000,-0.000,-14622437014834134384640.000,318.626,1160.096,0.928,0.009,-0.061,-0.084,0.132,0.844,0.742
14939.000,109.000,5459.000,-0.000,-14622437014834134384640.000,46.018,674.996,0.106,0.010,0.305,0.241,0.090,0.679,0.064
15921.000,32.000,1615.000,-0.000,-14622437014834134384640.000,43.135,171.345,0.073,0.407,1.553,1.368,0.012,0.137,0.009
15921.000,162.000,8147.000,-0.000,-14622437014834134384640.000,50.574,98.424,0.370,0.032,0.220,0.492,0.259,0.947,0.828
17577.000,13.000,687.000,-0.000,-14622437014834134384640.000,8.122,121.904,0.271,0.083,0.135,1.685,0.179,0.995,0.044
17577.000,54.000,2727.000,-0.000,-14622437014834134384640.000,28.813,607.475,0.824,0.168,-0.532,-0.742,0.421,0.739,0.169
17693.000,301.000,15082.000,-0.000,-14622437014834134384640.000,11.623,16.987,0.063,0.493,1.110,1.968,0.285,0.474,0.004
16573.000,194.000,9734.000,-0.000,-14622437014834134384640.000,-99999.000,99.645,0.559,0.063,-0.064,-3.094,0.261,0.523,0.018
17295.000,4.000,204.000,-0.000,-14622437014834134384640.000,14.002,106.358,0.173,0.033,0.596,1.514,0.169,0.882,0.043
17745.000,32.000,1618.000,-0.000,-14622437014834134384640.000,70.740,617.816,0.181,0.001,-0.290,-0.965,0.198,0.917,0.099
17745.000,56.000,2802.000,-0.000,-14622437014834134384640.000,7.859,284.009,0.003,0.001,-1.254,-1.999,0.357,0.160,0.005
17745.000,63.000,3193.000,-0.000,-14622437014834134384640.000,0.924,845.312,0.000,0.008,0.889,1.689,0.268,0.697,0.018
18709.000,139.000,6968.000,-0.000,-14622437014834134384640.000,15.519,18.390,0.014,0.409,-1.865,-2.348,0.231,-0.337,0.002
16821.000,36.000,1841.000,-0.000,-14622437014834134384640.000,12.350,427.097,0.066,0.409,1.332,1.244,0.298,0.346,0.004
16821.000,319.000,15982.000,-0.000,-14622437014834134384640.000,23.015,57.805,0.015,0.449,-1.621,-2.384,0.112,-0.165,0.005
16751.000,298.000,14925.000,-0.000,-14622437014834134384640.000,7.954,54.344,0.999,0.364,0.671,1.093,0.597,0.826,0.122
15416.000,11.000,581.000,-0.000,-14622437014834134384640.000,78.198,138.778,0.104,0.044,1.889,1.960,0.075,-0.224,0.007
15416.000,21.000,1066.000,-0.000,-14622437014834134384640.000,-99999.000,391.573,0.022,0.001,-1.363,-1.253,0.117,0.120,0.005
18765.000,238.000,11935.000,-0.000,-14622437014834134384640.000,50.213,703.839,0.971,0.026,0.013,0.037,0.377,0.963,0.575
18235.000,220.000,11015.000,-0.000,-14622437014834134384640.000,70.147,1628.978,0.580,0.009,0.166,0.304,0.046,0.917,0.906
18226.000,74.000,3714.000,-0.000,-14622437014834134384640.000,13.131,458.780,0.215,0.089,-0.287,-0.675,0.385,0.894,0.126
16141.000,140.000,7031.000,-1000247708154498349949070612140916736.000,0.000,25.582,59.938,0.823,0.131,0.367,2.696,0.140,0.723,0.044
18244.000,342.000,17103.000,-0.000,-14622437014834134384640.000,49.941,162.279,0.023,0.450,0.797,1.579,0.026,0.768,0.019
18031.000,11.000,582.000,-14747.215,-2344335872.000,-99999.000,86.151,0.017,0.356,-1.998,-1.115,0.178,-0.431,0.004
18754.000,114.000,5731.000,-0.000,-14622437014834134384640.000,16.024,76.747,0.032,0.260,-0.937,-1.688,0.213,0.492,0.005
