run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
17866.000,0.000,45.000,-0.000,-14622437014834134384640.000,52.910,454.096,0.326,0.001,-0.740,-0.580,0.152,0.517,0.022
14410.000,181.000,9081.000,-0.000,-14622437014834134384640.000,19.860,122.441,0.070,0.190,0.225,0.776,0.451,0.983,0.263
17614.000,43.000,2174.000,-0.000,-14622437014834134384640.000,5.629,66.111,0.050,0.388,0.619,1.443,0.317,0.872,0.051
18010.000,6.000,331.000,-0.000,-14622437014834134384640.000,55.608,182.678,0.060,0.046,0.474,2.843,0.208,0.454,0.010
15640.000,263.000,13191.000,-0.000,-14622437014834134384640.000,65.975,184.641,0.080,0.336,-2.980,-0.160,0.247,-0.649,0.063
14609.000,306.000,15343.000,-0.000,-14622437014834134384640.000,45.847,787.865,0.291,0.005,-0.406,-0.208,0.119,0.479,0.024
15775.000,25.000,1277.000,-0.000,-14622437014834134384640.000,9.836,478.191,0.989,0.009,0.380,0.947,0.128,0.948,0.276
17720.000,11.000,599.000,-0.000,-14622437014834134384640.000,13.265,135.175,0.012,0.221,-0.763,-1.159,0.133,0.639,0.011
14253.000,4.000,218.000,-0.000,-14622437014834134384640.000,7.066,477.248,0.718,0.001,-0.112,-0.104,0.075,0.719,0.155
14736.000,32.000,1621.000,-0.000,-14622437014834134384640.000,86.084,932.730,0.934,0.001,-0.132,-1.662,0.201,0.968,0.023
14736.000,172.000,8601.000,-0.000,-14622437014834134384640.000,33.583,143.177,0.457,0.060,0.481,2.235,0.267,0.845,0.029
15231.000,199.000,9953.000,-0.000,-14622437014834134384640.000,254.578,103.893,0.551,0.077,0.487,2.485,0.324,0.751,0.043
17226.000,35.000,1751.000,-0.000,-14622437014834134384640.000,44.728,571.664,0.125,0.020,0.333,0.310,0.103,0.737,0.121
18021.000,35.000,1778.000,-0.000,-14622437014834134384640.000,21.389,480.726,0.988,0.013,0.137,0.599,0.114,0.992,0.815
18021.000,442.000,22142.000,-0.000,-14622437014834134384640.000,61.330,41.461,0.090,0.205,2.112,2.800,0.259,-0.234,0.005
16753.000,9.000,492.000,-0.000,-14622437014834134384640.000,22.862,214.737,0.219,0.312,-2.552,-0.553,0.121,-0.603,0.024
17265.000,164.000,8226.000,-0.000,-14622437014834134384640.000,183.412,159.973,0.129,0.361,-2.729,-2.448,0.061,-0.891,0.038
