sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
44.081,130.690,0.013,0.468,-2.042,-1.884,0.133,-0.545,0.007
39.025,180.413,0.009,0.008,-1.828,-1.452,0.167,-0.343,0.007
22.598,74.670,0.187,0.084,-0.589,-2.166,0.231,0.688,0.013
23.959,62.466,0.010,0.120,1.707,1.867,0.217,-0.051,0.005
26.728,31.170,0.121,0.374,-1.063,-2.275,0.111,0.265,0.002
8.473,42.250,0.081,0.152,-1.456,-1.914,0.278,-0.019,0.003
70.993,560.170,0.009,0.032,-1.289,-0.649,0.057,0.169,0.006
52.682,22.249,0.154,0.081,0.517,2.444,0.334,0.747,0.013
0.019,119.467,0.000,0.095,-0.431,-0.505,0.191,0.731,0.038
-99999.000,78.246,0.015,0.078,-0.544,-2.420,0.173,0.644,0.011
32.872,194.826,0.019,0.030,-1.935,-1.245,0.083,-0.408,0.007
14.662,27.295,0.055,0.089,1.956,1.828,0.424,-0.285,0.006
0.136,114.799,0.061,0.369,1.302,0.899,0.042,0.338,0.005
0.122,211.072,0.000,0.017,-1.797,-1.751,0.070,-0.334,0.008
199.307,190.864,0.125,0.124,-1.097,-1.796,0.154,0.335,0.007
52.918,35.513,0.005,0.067,-1.154,-1.562,0.191,0.305,0.002
-99999.000,41.200,0.697,0.155,-0.224,-2.815,0.151,0.745,0.017
0.209,951.923,0.000,0.069,1.543,2.000,0.225,0.089,0.006
99.889,84.743,0.005,0.337,-1.479,-1.480,0.268,-0.008,0.005
0.172,50.848,0.000,0.002,-2.368,-1.903,0.142,-0.780,0.024
48.964,272.601,0.015,0.132,-0.813,-2.051,0.452,0.537,0.021
35.799,416.883,0.082,0.006,-1.689,-1.961,0.072,-0.236,0.006
13.676,55.317,0.131,0.419,-0.739,-2.516,0.212,0.430,0.004
32.931,169.530,0.008,0.221,-1.482,-0.929,0.058,0.032,0.005
29.441,63.643,0.088,0.167,-1.681,-1.278,0.111,-0.183,0.010
38.427,217.977,0.549,0.020,-0.966,-1.119,0.108,0.472,0.021
20.148,1178.849,0.000,0.088,-1.873,-1.464,0.035,-0.386,0.002
-99999.000,250.525,0.010,0.066,-1.013,-2.545,0.087,0.210,0.005
-99999.000,55.374,0.034,0.134,-2.595,-1.861,0.119,-0.903,0.050
199.596,286.721,0.019,0.093,-0.888,-1.279,0.075,0.547,0.009
181.216,785.270,0.190,0.005,-1.666,-1.276,0.214,-0.168,0.007
81.872,66.919,0.040,0.351,-1.678,-1.714,0.069,-0.221,0.007
5.810,503.710,0.000,0.000,0.007,1.916,0.038,0.992,0.024
383.146,116.848,0.079,0.232,-1.777,-2.208,0.121,-0.295,0.006
0.098,90.429,0.012,0.409,-2.630,-2.098,0.090,-0.903,0.026
115.043,94.747,0.007,0.348,-0.989,-1.747,0.132,0.440,0.005
48.086,28.704,0.013,0.349,-1.040,-1.805,0.268,0.386,0.002
7.051,94.842,0.107,0.465,-0.328,-2.306,0.173,0.846,0.024
-99999.000,161.710,0.126,0.352,-1.071,-1.789,0.101,0.360,0.005
0.145,146.445,0.125,0.365,-1.782,-1.810,0.106,-0.322,0.006
20.254,140.810,0.000,0.209,1.341,1.384,0.121,0.338,0.005
64.421,315.964,0.000,0.055,1.643,1.665,0.056,0.027,0.005
17.412,84.951,0.000,0.012,-1.367,-1.336,0.195,0.112,0.006
85.946,26.296,0.169,0.318,-0.898,-1.866,0.204,0.502,0.004
-99999.000,137.223,0.024,0.037,-1.676,-1.762,0.266,-0.221,0.005
30.894,1807.426,0.001,0.242,-1.655,-1.981,0.110,-0.205,0.003
206.316,41.190,0.015,0.375,-1.685,-2.265,0.116,-0.218,0.002
58.486,49.024,0.022,0.086,-1.180,-1.893,0.130,0.243,0.003
0.160,942.276,0.000,0.248,-0.664,-2.333,0.159,0.576,0.004
15.829,588.695,0.066,0.063,-0.968,-1.980,0.098,0.420,0.004
6.562,209.737,0.016,0.023,-1.659,-1.111,0.290,-0.138,0.005
5.320,20.779,0.020,0.236,1.636,2.123,0.118,-0.006,0.002
163.166,100.691,0.024,0.235,0.891,1.852,0.254,0.672,0.028
4.954,20.821,0.487,0.280,-0.869,-1.462,0.145,0.564,0.012
24.403,44.912,0.079,0.410,-1.074,-1.508,0.242,0.383,0.002
9.174,1312.705,0.240,0.000,0.450,1.514,0.074,0.940,0.007
0.038,252.981,0.000,0.037,0.723,0.800,0.191,0.727,0.078
26.550,24.480,0.012,0.143,1.466,1.971,0.224,0.162,0.003
100.563,37.752,0.525,0.204,0.656,2.009,0.502,0.796,0.067
10.894,631.262,0.125,0.250,-1.626,-0.994,0.202,-0.091,0.004
5.465,80.909,0.030,0.305,1.594,1.892,0.131,0.054,0.006
9.027,38.688,0.005,0.066,0.344,0.451,0.324,0.840,0.056
22.762,250.459,0.329,0.026,-0.224,-0.527,0.179,0.909,0.499
22.311,20.701,0.722,0.271,0.096,0.202,0.209,0.936,0.426
95.551,126.909,0.012,0.166,-1.019,-1.529,0.224,0.432,0.008
22.547,64.576,0.055,0.403,-1.940,-1.422,0.139,-0.442,0.005
29.759,123.864,0.000,0.420,1.424,1.045,0.087,0.256,0.006
22.992,197.069,0.015,0.475,-1.134,-1.415,0.040,0.331,0.004
73.273,36.204,0.096,0.057,-0.986,-0.969,0.322,0.437,0.006
6.380,13.678,0.030,0.212,-1.485,-0.283,0.126,0.070,0.003
90.295,137.859,0.011,0.377,-1.021,-1.492,0.118,0.431,0.006
69.016,27.272,0.028,0.062,1.018,1.335,0.190,0.614,0.014
47.726,34.350,0.010,0.361,-1.026,-2.245,0.172,0.305,0.002
-99999.000,80.832,0.119,0.002,-1.630,-1.155,0.497,-0.119,0.023
260.548,390.116,0.000,0.178,0.738,1.541,0.183,0.806,0.064
175.497,99.242,0.101,0.138,-1.334,-2.159,0.119,0.066,0.008
15.176,312.916,0.119,0.053,1.437,1.718,0.279,0.224,0.004
38.554,415.634,0.011,0.078,-1.651,-1.943,0.030,-0.202,0.003
12.146,137.740,0.017,0.039,1.630,1.871,0.312,0.022,0.005
5.269,267.468,0.152,0.013,-1.425,-1.752,0.164,0.024,0.005
-99999.000,143.046,0.023,0.262,-0.496,-1.371,0.041,0.825,0.007
-99999.000,175.260,0.041,0.386,1.519,1.526,0.042,0.161,0.002
29.340,395.511,0.134,0.408,1.396,0.272,0.010,0.151,0.010
4.191,61.034,0.428,0.090,0.499,1.461,0.166,0.924,0.139
194.592,44.949,0.120,0.474,-0.638,-2.281,0.108,0.617,0.006
45.629,806.599,0.418,0.004,-1.551,-2.085,0.062,-0.114,0.004
-99999.000,219.658,0.000,0.008,1.053,1.466,0.080,0.588,0.013
8.413,1131.336,0.053,0.034,1.499,1.916,0.147,0.140,0.003
7.116,172.535,0.004,0.065,-0.918,-1.402,0.388,0.523,0.007
0.016,42.227,0.000,0.006,2.021,1.910,0.297,-0.344,0.004
210.376,59.677,0.069,0.468,1.510,0.857,0.096,0.177,0.021
0.063,25.182,0.000,0.140,1.962,1.177,0.228,-0.233,0.003
0.053,46.519,0.000,0.048,1.791,2.135,0.196,-0.138,0.003
25.144,1282.236,0.000,0.000,0.337,2.537,0.024,0.842,0.014
0.057,54.844,0.012,0.028,-1.483,-1.200,0.255,0.011,0.005
45.992,34.472,0.014,0.389,-0.592,-1.038,0.148,0.750,0.007
0.083,96.331,0.177,0.297,1.961,1.074,0.184,-0.214,0.006
87.168,185.347,0.116,0.159,1.371,1.139,0.072,0.306,0.012
19.778,102.412,0.012,0.068,-1.317,-1.642,0.192,0.140,0.005
157.350,33.631,0.068,0.213,1.345,1.369,0.387,0.334,0.006
51.493,44.875,0.276,0.423,-0.008,-3.109,0.062,0.940,0.014
108.981,27.191,0.018,0.418,-1.103,-1.357,0.204,0.361,0.002
18.757,771.210,0.488,0.201,0.446,0.387,0.034,0.703,0.032
4.125,65.323,0.049,0.374,1.808,1.070,0.165,-0.077,0.009
14.593,150.831,0.094,0.266,1.564,1.459,0.013,0.121,0.007
55.423,54.615,0.139,0.048,-1.012,-1.465,0.254,0.441,0.006
0.436,308.718,0.071,0.039,1.575,1.254,0.272,0.121,0.007
170.987,83.143,0.000,0.424,2.608,2.519,0.074,-0.698,0.022
-99999.000,141.294,0.401,0.076,-2.682,-2.655,0.176,-0.768,0.069
19.964,57.622,0.013,0.280,-1.057,-2.044,0.183,0.328,0.005
19.064,157.016,0.062,0.293,-2.957,-2.317,0.517,-0.993,0.177
36.579,102.241,0.029,0.041,-1.893,-1.204,0.037,-0.363,0.007
12.649,785.151,0.047,0.012,1.294,0.818,0.025,0.330,0.009
0.142,945.734,0.000,0.006,-1.576,-0.852,0.203,-0.032,0.007
0.169,311.352,0.000,0.005,-0.900,-2.043,0.298,0.466,0.006
52.048,1401.361,0.000,0.235,-0.743,-2.254,0.502,0.538,0.024
53.971,370.372,0.163,0.279,-1.134,-2.410,0.263,0.171,0.005
126.061,111.847,0.017,0.455,1.846,0.876,0.145,-0.081,0.013
8.770,41.072,0.004,0.277,-1.500,-1.693,0.144,-0.045,0.002
14.863,40.820,0.032,0.179,-2.182,-1.836,0.236,-0.657,0.007
14.319,165.415,0.000,0.437,-1.690,-1.584,0.022,-0.224,0.004
66.945,180.238,0.000,0.012,-1.796,-1.313,0.273,-0.295,0.007
-99999.000,99.676,0.011,0.424,-1.689,-1.786,0.060,-0.234,0.003
161.770,37.562,0.165,0.221,1.226,2.571,0.177,0.180,0.005
9.549,84.033,0.058,0.344,1.652,2.039,0.356,-0.013,0.006
0.194,651.858,0.288,0.003,0.330,0.096,0.033,0.352,0.016
54.607,65.385,0.100,0.294,-0.501,-0.798,0.125,0.774,0.077
10.776,84.212,0.049,0.049,-1.221,-1.454,0.156,0.248,0.007
37.709,286.545,0.447,0.096,0.815,2.918,0.048,0.150,0.004
16.217,221.627,0.022,0.020,-1.581,-1.649,0.402,-0.122,0.007
19.620,38.929,0.027,0.387,1.882,1.081,0.165,-0.145,0.002
29.722,142.277,0.004,0.085,-1.575,-1.894,0.216,-0.129,0.004
99.853,73.045,0.020,0.111,-1.700,-1.347,0.116,-0.210,0.011
19.767,149.867,0.003,0.023,-0.993,-1.589,0.199,0.451,0.005
79.467,40.904,0.014,0.334,1.488,1.793,0.501,0.165,0.016
5.272,49.751,0.011,0.193,-1.821,-1.701,0.264,-0.356,0.004
4.780,32.424,0.022,0.174,-1.503,-2.031,0.164,-0.070,0.002
13.222,60.432,0.000,0.074,-1.237,-1.436,0.352,0.232,0.004
20.492,55.402,0.025,0.288,-0.588,-1.564,0.235,0.766,0.010
0.040,68.325,0.000,0.400,0.565,0.263,0.180,0.472,0.010
4.936,283.302,0.069,0.025,1.149,1.774,0.126,0.480,0.005
69.047,59.678,0.092,0.022,1.440,1.751,0.273,0.216,0.011
57.674,90.518,0.045,0.068,1.145,1.813,0.278,0.477,0.009
25.949,140.396,0.093,0.198,-0.523,-2.624,0.144,0.554,0.007
0.247,279.093,0.011,0.048,0.799,2.595,0.036,0.437,0.003
36.861,24.847,0.116,0.441,-2.481,-0.421,0.141,-0.435,0.005
25.823,186.658,0.026,0.026,-2.013,-1.497,0.196,-0.514,0.006
274.145,943.889,0.000,0.002,-1.465,-1.529,0.241,0.003,0.004
0.144,213.337,0.000,0.424,-0.937,-0.494,0.044,0.344,0.003
40.363,196.412,0.058,0.090,-1.569,-1.926,0.030,-0.125,0.004
10.420,73.780,0.495,0.493,2.974,0.323,0.209,-0.823,0.056
219.744,37.897,0.009,0.102,-0.366,-0.904,0.413,0.875,0.063
9.693,42.376,0.007,0.146,-0.848,-1.102,0.344,0.566,0.005
30.610,887.790,0.016,0.002,-1.013,-2.537,0.127,0.213,0.003
0.147,66.008,0.000,0.268,-2.464,-2.208,0.089,-0.794,0.030
-99999.000,22.487,0.024,0.193,-0.962,-1.069,0.239,0.470,0.004
54.324,50.000,0.020,0.185,2.000,1.294,0.355,-0.286,0.005
130.095,131.619,0.011,0.168,-1.249,-1.903,0.056,0.177,0.007
227.698,28.313,0.169,0.262,-0.649,-0.479,0.294,0.532,0.004
126.733,22.178,0.055,0.481,-1.289,-1.161,0.151,0.191,0.005
7.686,65.627,0.015,0.467,-0.689,-2.253,0.200,0.584,0.007
66.595,1480.323,0.767,0.002,-2.088,-1.755,0.283,-0.588,0.015
15.095,100.308,0.116,0.425,-0.995,-1.217,0.160,0.454,0.007
7.395,148.010,0.012,0.245,-1.423,-1.713,0.043,0.029,0.003
120.538,1098.407,0.073,0.149,-0.711,-1.968,0.103,0.637,0.011
138.549,39.171,0.016,0.470,1.586,1.397,0.130,0.104,0.004
19.185,78.722,0.000,0.309,-1.401,-1.246,0.208,0.084,0.004
0.229,63.031,0.051,0.109,0.740,0.821,0.118,0.723,0.062
38.884,1144.167,0.002,0.011,-0.645,-0.910,0.016,0.693,0.011
83.880,61.282,0.011,0.124,-1.831,-1.527,0.449,-0.354,0.025
31.835,98.881,0.104,0.242,-1.236,-1.607,0.259,0.222,0.006
11.935,203.987,0.012,0.399,-0.647,-0.429,0.097,0.502,0.005
7.955,138.745,0.016,0.230,-1.220,-1.794,0.486,0.219,0.023
-99999.000,34.194,0.033,0.435,-1.346,-1.226,0.165,0.137,0.002
18.979,112.064,0.095,0.065,1.649,2.243,0.192,-0.027,0.005
8.066,189.004,0.012,0.018,1.415,1.519,0.246,0.262,0.005
147.673,17.570,0.016,0.288,-1.614,-2.151,0.146,-0.168,0.002
57.166,213.602,0.032,0.064,2.344,1.980,0.159,-0.612,0.032
92.866,457.619,0.161,0.491,-2.727,-2.566,0.077,-0.849,0.028
428.108,30.010,0.517,0.277,-1.111,-1.505,0.175,0.348,0.003
46.696,212.379,0.100,0.215,0.622,1.135,0.070,0.858,0.061
110.349,336.191,0.349,0.261,0.407,1.561,0.028,0.953,0.016
5.878,101.896,0.387,0.441,-0.254,-2.496,0.160,0.860,0.022
50.120,78.073,0.007,0.406,-0.704,-1.356,0.233,0.691,0.011
-99999.000,61.888,0.054,0.120,1.645,1.352,0.438,0.049,0.011
-99999.000,48.911,0.115,0.133,-0.492,-2.486,0.197,0.660,0.011
21.253,6785.713,0.000,0.015,-0.572,-2.333,0.126,0.653,0.006
64.438,52.013,0.069,0.408,1.536,1.340,0.080,0.155,0.007
12.244,337.662,0.011,0.000,-1.070,-2.235,0.115,0.271,0.004
38.488,18.539,0.040,0.467,-0.177,-0.156,0.155,0.697,0.022
26.130,51.334,0.148,0.037,1.422,2.239,0.299,0.150,0.004
-99999.000,30.836,0.184,0.484,1.540,1.607,0.167,0.134,0.003
2.674,93.181,0.068,0.211,-0.297,-0.245,0.195,0.655,0.081
11.487,56.609,0.052,0.288,1.404,0.919,0.331,0.263,0.006
88.697,88.355,0.049,0.413,-1.303,-1.151,0.072,0.178,0.012
9.317,88.363,0.044,0.118,-0.879,-1.918,0.291,0.509,0.007
-99999.000,65.583,0.134,0.190,-2.014,-0.832,0.165,-0.352,0.013
-99999.000,28.428,0.211,0.291,-0.281,-0.109,0.129,0.412,0.010
10.000,831.870,0.000,0.412,1.475,1.288,0.010,0.215,0.004
-99999.000,55.063,0.095,0.377,-1.126,-1.807,0.151,0.306,0.006
51.676,559.483,0.011,0.086,-1.402,-1.538,0.109,0.064,0.003
5.260,52.770,0.244,0.028,1.161,2.342,0.214,0.315,0.007
120.624,170.258,0.648,0.035,-0.594,-1.950,0.231,0.726,0.025
134.723,15.411,0.185,0.320,-0.237,-2.112,0.329,0.918,0.011
0.071,65.474,0.000,0.011,-0.720,-0.982,0.246,0.650,0.025
31.971,89.833,0.175,0.206,0.826,0.412,0.142,0.451,0.018
2.497,96.459,0.007,0.160,0.638,1.788,0.623,0.842,0.035
31.727,36.153,0.071,0.339,-1.192,-1.923,0.104,0.228,0.002
195.181,34.596,0.085,0.100,0.819,0.950,0.286,0.706,0.028
13.005,115.396,0.014,0.355,-1.750,-1.428,0.090,-0.267,0.003
45.400,90.037,0.022,0.270,-1.509,-1.497,0.283,-0.039,0.006
124.229,129.111,0.012,0.023,-1.483,-1.658,0.120,-0.025,0.008
35.993,261.942,0.038,0.154,-0.819,-0.798,0.033,0.534,0.007
19.089,968.917,0.000,0.000,1.478,1.441,0.409,0.206,0.005
-99999.000,127.781,0.362,0.255,-0.246,-0.840,0.079,0.931,0.158
71.294,52.731,0.017,0.038,-1.223,-2.378,0.294,0.114,0.005
0.040,28.999,0.043,0.292,-1.130,-0.487,0.160,0.233,0.003
7.970,120.524,0.021,0.075,-2.020,-1.598,0.256,-0.528,0.006
61.477,31.231,0.167,0.256,-0.930,-1.489,0.178,0.512,0.004
0.159,2971.626,0.000,0.000,0.565,0.842,0.465,0.841,0.123
90.454,29.159,0.060,0.115,0.852,2.384,0.145,0.524,0.007
17.620,71.881,0.000,0.203,-1.556,-0.897,0.584,-0.022,0.018
52.145,73.246,0.063,0.312,-1.086,-1.774,0.075,0.348,0.010
21.733,1256.354,0.005,0.003,-1.304,-1.988,0.157,0.115,0.005
38.577,25.279,0.219,0.101,0.299,2.584,0.219,0.851,0.016
-99999.000,32.540,0.026,0.370,-0.678,-2.563,0.330,0.454,0.002
0.080,394.354,0.000,0.018,1.202,1.738,0.042,0.439,0.004
51.409,40.894,0.036,0.220,0.879,2.046,0.169,0.635,0.010
218.444,49.254,0.054,0.020,-1.187,-2.128,0.196,0.197,0.002
0.154,1196.486,0.000,0.002,1.473,1.233,0.180,0.217,0.010
26.576,23.717,0.013,0.389,-1.246,-1.825,0.116,0.191,0.002
2.663,44.809,0.000,0.352,0.882,0.448,0.172,0.443,0.003
151.175,17.594,0.048,0.345,-1.625,-1.978,0.208,-0.178,0.002
48.247,306.297,0.020,0.202,0.972,2.650,0.037,0.285,0.003
0.065,52.416,0.000,0.010,-2.592,-0.209,0.391,-0.266,0.017
69.349,166.559,0.066,0.176,0.712,0.934,0.293,0.773,0.207
57.772,175.994,0.000,0.439,-1.664,-1.630,0.027,-0.203,0.004
9.861,41.738,0.404,0.492,0.706,1.993,0.179,0.768,0.010
17.137,42.394,0.044,0.477,1.392,1.096,0.184,0.286,0.003
28.060,184.699,0.130,0.017,-2.191,-1.329,0.256,-0.634,0.018
0.138,361.166,0.048,0.495,1.603,1.125,0.058,0.101,0.004
41.552,36.159,0.231,0.236,-1.374,-2.453,0.198,-0.003,0.002
40.237,41.761,0.020,0.471,1.337,1.609,0.064,0.329,0.002
30.924,135.901,0.163,0.201,1.920,1.891,0.136,-0.252,0.005
32.142,186.393,0.000,0.073,1.610,1.539,0.056,0.070,0.003
54.708,204.898,0.096,0.328,-1.641,-0.640,0.071,-0.042,0.009
42.313,46.408,0.037,0.214,-1.977,-1.544,0.029,-0.487,0.002
65.873,49.266,0.110,0.126,-1.524,-1.155,0.163,-0.023,0.008
17.383,33.726,0.024,0.430,-0.662,-0.892,0.122,0.677,0.005
0.035,1033.576,0.000,0.000,0.126,1.451,0.121,0.998,0.040
13.725,15.312,0.140,0.400,0.710,2.730,0.209,0.391,0.003
105.476,242.868,0.041,0.260,1.464,1.849,0.032,0.182,0.004
9.534,41.751,0.110,0.234,-1.235,-2.182,0.127,0.145,0.003
101.202,31.812,0.049,0.392,1.037,0.699,0.171,0.473,0.008
93.944,160.855,0.011,0.014,-1.396,-1.671,0.156,0.060,0.009
-99999.000,45.800,0.034,0.204,1.549,1.389,0.486,0.140,0.011
16.911,51.509,0.105,0.427,-1.995,-1.415,0.218,-0.489,0.003
-99999.000,30.379,0.119,0.143,2.633,2.154,0.201,-0.799,0.015
4.703,45.537,0.038,0.028,-0.195,-2.962,0.342,0.592,0.004
33.611,28.094,0.000,0.253,0.741,1.712,0.306,0.792,0.009
62.569,26.948,0.067,0.425,3.003,2.709,0.281,-0.949,0.223
103.775,211.668,0.031,0.441,-1.298,-1.539,0.061,0.167,0.006
16.440,111.582,0.075,0.464,-1.055,-1.153,0.145,0.398,0.007
5.311,46.137,0.068,0.124,1.462,1.454,0.246,0.221,0.003
0.078,56.512,0.013,0.277,-1.517,-1.695,0.239,-0.062,0.004
10.546,391.742,0.121,0.408,0.715,1.326,0.044,0.820,0.010
193.310,1217.938,0.224,0.277,0.534,1.665,0.023,0.902,0.050
15.119,88.324,0.005,0.454,-1.548,-1.548,0.197,-0.082,0.004
13.446,29.278,0.045,0.491,-1.697,-0.916,0.291,-0.135,0.003
36.320,54.192,0.076,0.344,1.109,0.491,0.295,0.343,0.012
22.681,462.695,0.037,0.005,-0.500,-1.516,0.117,0.821,0.017
0.076,19.727,0.000,0.011,0.515,1.731,0.249,0.906,0.021
69.224,42.131,0.023,0.029,1.573,1.171,0.218,0.127,0.006
37.625,126.031,0.045,0.042,0.932,1.667,0.272,0.668,0.028
0.165,74.040,0.000,0.465,1.816,1.314,0.064,-0.113,0.004
0.262,32.044,0.000,0.032,-2.033,-1.486,0.227,-0.529,0.003
-99999.000,22.660,0.266,0.169,0.486,0.367,0.328,0.650,0.040
-99999.000,90.762,0.010,0.343,-0.919,-1.506,0.593,0.521,0.019
114.411,82.449,0.046,0.491,-0.776,-2.439,0.217,0.438,0.007
-99999.000,33.793,0.028,0.053,-1.241,-1.434,0.232,0.228,0.003
17.415,59.459,0.258,0.070,-1.095,-1.571,0.422,0.360,0.024
38.524,35.376,0.037,0.268,1.502,1.343,0.147,0.188,0.003
67.812,68.742,0.012,0.371,-2.047,-2.335,0.224,-0.469,0.006
17.691,26.876,0.049,0.212,-1.232,-0.622,0.295,0.202,0.003
12.869,42.635,0.092,0.259,0.661,2.222,0.275,0.734,0.006
3.085,144.836,0.000,0.046,-1.319,-1.674,0.226,0.135,0.005
17.439,140.692,0.006,0.192,-1.504,-1.066,0.131,0.003,0.005
15.229,82.396,0.000,0.080,1.525,1.660,0.304,0.144,0.004
64.178,64.215,0.078,0.365,1.438,1.851,0.093,0.206,0.008
12.280,145.474,0.031,0.328,0.608,1.278,0.079,0.875,0.020
-99999.000,69.862,0.071,0.384,-0.887,-2.298,0.033,0.403,0.005
104.649,112.880,0.085,0.111,-1.342,-1.631,0.176,0.116,0.009
25.046,16.603,0.041,0.324,-1.281,-1.213,0.191,0.198,0.002
17.948,34.550,0.082,0.467,0.122,2.695,0.139,0.947,0.016
47.023,531.857,0.000,0.241,1.529,1.578,0.047,0.147,0.003
79.606,196.435,0.016,0.495,-1.322,-1.538,0.152,0.144,0.007
-99999.000,235.043,0.012,0.495,0.827,0.563,0.042,0.548,0.009
-99999.000,33.592,0.056,0.120,1.804,2.350,0.195,-0.146,0.003
20.324,73.747,0.004,0.019,-1.129,-1.627,0.275,0.324,0.005
-99999.000,132.054,0.038,0.486,-1.508,-1.795,0.046,-0.060,0.004
58.074,49.316,0.026,0.437,1.558,2.859,0.103,-0.043,0.005
0.259,23.976,0.000,0.071,-2.155,-2.191,0.124,-0.586,0.004
87.955,143.833,0.007,0.081,-1.316,-1.483,0.129,0.153,0.006
17.546,52.138,0.076,0.086,-1.488,-1.938,0.126,-0.051,0.006
-99999.000,219.446,0.105,0.215,-1.973,-1.686,0.190,-0.491,0.007
80.807,506.797,0.040,0.194,-0.535,-1.823,0.026,0.781,0.015
41.212,208.182,0.001,0.174,-0.529,-1.914,0.207,0.775,0.011
31.439,44.595,0.067,0.351,-2.134,-2.694,0.181,-0.374,0.003
235.904,1004.676,0.000,0.003,-1.674,-0.783,0.124,-0.091,0.005
0.263,158.131,0.000,0.269,1.652,1.092,0.072,0.059,0.003
13.646,43.673,0.064,0.471,-0.557,-0.822,0.122,0.740,0.012
8.192,51.447,0.292,0.108,1.280,1.943,0.607,0.334,0.010
77.156,206.042,0.015,0.325,1.310,1.774,0.135,0.336,0.005
19.487,38.404,0.205,0.449,-2.640,-2.016,0.429,-0.914,0.113
-99999.000,37.070,0.249,0.333,0.728,0.594,0.141,0.633,0.020
33.819,126.094,0.068,0.485,0.525,1.439,0.007,0.914,0.084
71.649,26.073,0.509,0.120,-0.139,-2.966,0.194,0.713,0.016
57.011,203.470,0.000,0.328,1.563,1.653,0.156,0.107,0.006
25.306,70.535,0.005,0.195,-0.806,-1.801,0.262,0.588,0.006
0.284,690.921,0.003,0.011,-1.506,-1.409,0.020,-0.028,0.004
140.993,92.388,0.015,0.122,-1.187,-1.877,0.369,0.240,0.005
72.475,52.814,0.011,0.310,1.365,1.442,0.226,0.314,0.009
-99999.000,197.321,0.000,0.239,-1.085,-1.575,0.139,0.369,0.003
25.891,100.102,0.165,0.349,-0.674,-0.714,0.101,0.621,0.024
20.266,303.555,0.128,0.003,-1.526,-2.420,0.095,-0.100,0.005
-99999.000,21.292,0.576,0.215,-0.249,-0.512,0.176,0.887,0.351
3.831,160.486,0.020,0.020,-1.887,-1.235,0.202,-0.363,0.006
7.612,185.680,0.098,0.032,2.045,1.483,0.094,-0.351,0.004
4.565,164.733,0.010,0.274,-1.361,-0.477,0.011,0.118,0.005
-99999.000,209.451,0.119,0.175,-1.545,-1.597,0.087,-0.082,0.007
0.855,14.664,0.054,0.386,2.360,1.486,0.457,-0.623,0.074
13.037,99.207,0.335,0.072,-0.793,-2.439,0.316,0.423,0.008
39.298,520.221,0.000,0.493,1.536,1.421,0.039,0.150,0.003
16.576,12.496,0.004,0.275,-0.346,-1.006,0.227,0.893,0.021
8.777,40.727,0.000,0.349,-2.957,-1.259,0.513,-0.987,0.096
-99999.000,41.742,0.083,0.241,0.888,2.028,0.243,0.633,0.006
4.968,30.990,0.209,0.322,-0.464,-1.550,0.236,0.840,0.006
118.176,825.811,0.073,0.003,-1.102,-0.416,0.074,0.227,0.006
12.535,1394.704,0.000,0.271,1.554,0.605,0.187,0.135,0.007
53.960,29.581,0.075,0.391,-1.553,-2.085,0.148,-0.116,0.003
-99999.000,527.558,0.017,0.002,-1.091,-1.761,0.208,0.345,0.005
15.950,47.417,0.101,0.114,-1.563,-0.952,0.199,-0.034,0.003
96.597,55.858,0.313,0.481,-0.109,-0.442,0.259,0.967,0.222
6.081,140.706,0.008,0.002,-1.262,-1.339,0.039,0.213,0.004
-99999.000,93.397,0.012,0.395,-1.781,-0.986,0.190,-0.218,0.003
73.958,73.785,0.018,0.339,1.210,1.472,0.235,0.455,0.011
19.584,83.454,0.344,0.023,-2.429,-1.254,0.185,-0.785,0.041
0.207,197.089,0.000,0.462,-1.944,-1.884,0.079,-0.464,0.004
29.787,50.929,0.087,0.020,1.728,2.095,0.161,-0.083,0.004
0.154,163.741,0.000,0.092,2.669,0.772,0.328,-0.723,0.018
26.611,216.532,0.033,0.015,-1.413,-1.447,0.459,0.060,0.018
0.152,336.777,0.000,0.007,-1.416,-1.207,0.089,0.073,0.006
18.234,21.241,0.074,0.472,1.467,0.997,0.158,0.218,0.004
-99999.000,114.501,0.098,0.072,-2.328,-1.922,0.122,-0.753,0.025
105.146,158.712,0.015,0.040,-1.859,-1.380,0.282,-0.362,0.007
7.178,43.695,0.127,0.140,-0.726,-2.411,0.186,0.492,0.003
-99999.000,35.656,0.011,0.317,-1.563,-1.047,0.159,-0.046,0.002
32.694,26.792,0.060,0.354,-1.023,-0.614,0.278,0.332,0.003
19.711,96.030,0.062,0.186,-1.670,-1.793,0.155,-0.216,0.007
13.286,26.069,0.049,0.348,-0.602,-0.627,0.371,0.645,0.009
0.070,874.970,0.000,0.019,-0.930,-1.145,0.192,0.504,0.006
51.212,1070.533,0.028,0.000,-1.419,-2.033,0.093,0.005,0.003
127.877,75.679,0.005,0.359,-0.785,-1.665,0.225,0.619,0.009
25.535,57.305,0.092,0.022,-1.462,-0.908,0.144,0.050,0.010
11.575,542.377,0.098,0.002,-0.918,-0.387,0.109,0.307,0.008
62.484,183.146,0.015,0.416,1.506,1.030,0.021,0.186,0.012
23.716,99.881,0.010,0.309,-1.254,-1.409,0.085,0.217,0.004
