sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
50.745,1151.622,0.919,0.002,-0.119,-0.477,0.183,0.965,0.224
61.551,220.796,0.066,0.500,-1.605,-2.081,0.044,-0.161,0.010
112.675,456.102,0.126,0.004,-0.772,-0.830,0.154,0.579,0.016
12.989,82.491,0.021,0.228,0.479,2.202,0.176,0.855,0.020
17.330,396.994,0.946,0.026,-0.377,-2.255,0.336,0.822,0.027
34.848,804.309,0.239,0.041,-0.805,-0.467,0.346,0.414,0.011
57.852,22.169,0.071,0.401,-1.196,-1.532,0.099,0.267,0.003
8.033,78.658,0.062,0.158,-2.532,-1.254,0.038,-0.844,0.026
57.725,994.834,0.246,0.005,-0.227,-0.385,0.035,0.862,0.061
-99999.000,335.443,0.073,0.000,0.968,0.450,0.204,0.396,0.016
6.251,136.863,0.043,0.320,1.894,1.424,0.073,-0.201,0.003
60.464,55.051,0.751,0.195,-0.793,-2.953,0.260,0.084,0.016
20.171,238.982,0.102,0.004,0.794,0.668,0.137,0.624,0.048
0.071,146.930,0.000,0.010,0.713,1.496,0.312,0.822,0.035
0.249,66.844,0.000,0.423,-0.192,-0.112,0.077,0.552,0.006
0.117,126.713,0.000,0.005,0.428,2.052,0.177,0.908,0.058
44.565,209.596,0.443,0.489,-3.111,-3.049,0.227,-0.969,0.584
136.350,37.481,0.114,0.115,0.961,0.810,0.433,0.565,0.032
17.662,149.407,0.085,0.044,0.623,1.060,0.221,0.848,0.065
8.718,36.881,0.087,0.088,-1.133,-1.563,0.254,0.324,0.003
-99999.000,38.767,0.045,0.198,1.604,1.972,0.219,0.036,0.002
22.544,30.880,0.145,0.100,-1.130,-1.420,0.566,0.335,0.015
-99999.000,213.842,0.000,0.051,-0.471,-0.493,0.166,0.688,0.032
28.344,116.899,0.048,0.060,-1.337,-2.396,0.447,0.030,0.017
23.957,121.845,0.068,0.157,1.142,1.851,0.039,0.472,0.004
-99999.000,117.994,0.043,0.209,1.260,1.218,0.231,0.408,0.007
17.238,666.153,0.686,0.030,0.436,0.596,0.060,0.843,0.202
-99999.000,57.789,0.007,0.119,-2.083,-1.433,0.291,-0.565,0.006
30.448,881.796,0.390,0.247,-0.117,-2.746,0.222,0.914,0.028
-99999.000,124.989,0.138,0.149,-2.355,-1.786,0.038,-0.778,0.013
-99999.000,192.514,0.041,0.160,0.603,0.755,0.243,0.792,0.114
22.971,249.631,0.993,0.016,-0.200,-3.027,0.198,0.410,0.058
51.101,433.299,0.824,0.245,0.171,0.592,0.270,0.984,0.651
0.222,45.603,0.000,0.041,0.143,0.793,0.556,0.998,0.029
9.737,773.802,0.216,0.002,0.180,0.354,0.089,0.929,0.792
-99999.000,711.667,0.971,0.336,0.009,0.022,0.202,0.952,0.682
-99999.000,61.812,0.156,0.165,0.390,2.198,0.184,0.902,0.040
4.477,145.945,0.117,0.418,-0.448,-2.576,0.161,0.655,0.012
18.240,318.075,0.530,0.017,0.180,0.267,0.063,0.875,0.818
15.140,211.683,0.387,0.013,-0.640,-1.462,0.209,0.735,0.020
16.826,397.323,0.457,0.003,-0.797,-1.012,0.085,0.595,0.015
16.869,91.343,0.130,0.057,-2.053,-1.867,0.175,-0.555,0.010
31.224,234.105,0.157,0.009,1.722,0.721,0.160,0.030,0.012
14.045,84.545,0.011,0.353,-2.626,-0.448,0.106,-0.582,0.009
4.806,151.278,0.342,0.030,-0.597,-2.059,0.156,0.706,0.017
206.000,63.898,0.028,0.184,-0.704,-1.936,0.479,0.648,0.031
0.060,237.808,0.000,0.452,-0.485,-0.736,0.283,0.771,0.017
103.401,41.125,0.111,0.214,-1.199,-1.545,0.161,0.263,0.004
17.949,820.456,0.622,0.007,0.305,0.572,0.112,0.919,0.568
14.224,94.828,0.048,0.073,-1.889,-1.243,0.252,-0.366,0.006
0.013,54.148,0.000,0.000,0.680,2.117,0.584,0.754,0.021
73.564,32.894,0.161,0.141,-1.031,-0.908,0.147,0.392,0.005
30.471,182.090,0.019,0.250,1.110,1.420,0.237,0.542,0.010
40.138,917.557,0.458,0.016,0.219,0.282,0.221,0.840,0.696
8.536,352.370,0.052,0.018,-1.588,-1.843,0.182,-0.140,0.005
34.787,291.611,0.935,0.054,0.490,1.714,0.267,0.917,0.061
0.988,112.562,0.000,0.437,1.943,2.601,0.058,-0.208,0.003
141.130,141.838,0.034,0.306,0.360,0.424,0.073,0.809,0.275
0.060,663.473,0.000,0.274,-1.340,-1.100,0.521,0.146,0.014
27.710,280.775,0.447,0.017,-1.253,-0.785,0.191,0.206,0.014
91.441,682.970,0.187,0.002,0.596,1.028,0.541,0.859,0.070
0.111,14.156,0.000,0.047,-2.085,-0.132,0.145,-0.009,0.004
37.359,109.059,0.171,0.182,0.783,2.262,0.225,0.631,0.017
0.245,375.728,0.548,0.017,-0.139,-2.554,0.548,0.931,0.052
0.175,763.891,0.000,0.336,1.740,0.693,0.348,0.021,0.006
31.966,494.945,0.539,0.003,0.100,0.264,0.093,0.963,0.929
0.134,42.973,0.000,0.015,-2.622,-2.940,0.054,-0.421,0.009
18.895,169.336,0.710,0.260,-0.185,-2.063,0.138,0.942,0.076
25.959,185.822,0.037,0.022,1.032,2.120,0.210,0.494,0.007
224.296,515.255,0.571,0.006,0.431,0.659,0.218,0.869,0.412
0.029,87.282,0.000,0.119,-0.426,-0.600,0.285,0.776,0.046
68.813,242.854,0.938,0.025,0.067,0.882,0.208,0.999,0.352
0.926,164.804,0.037,0.247,-1.079,-0.304,0.483,0.200,0.027
16.667,55.732,0.105,0.330,-1.217,-1.614,0.179,0.241,0.005
9.273,196.052,0.038,0.141,1.296,0.208,0.047,0.157,0.007
39.384,37.885,0.047,0.423,-1.163,-1.187,0.144,0.304,0.002
25.517,126.679,0.269,0.023,2.810,0.945,0.150,-0.861,0.049
16.302,128.355,0.025,0.097,1.466,1.731,0.546,0.194,0.011
0.149,326.331,0.000,0.013,-0.679,-1.696,0.522,0.696,0.020
25.006,79.273,0.040,0.196,1.811,0.976,0.162,-0.068,0.011
25.300,364.030,0.651,0.025,-0.207,-0.282,0.149,0.819,0.482
-99999.000,86.508,0.131,0.453,-0.331,-0.068,0.070,0.262,0.014
9.962,69.725,0.069,0.488,-0.376,-2.664,0.110,0.674,0.019
71.421,248.038,0.702,0.025,-0.037,-0.016,0.111,0.462,0.097
20.504,271.473,0.879,0.043,0.210,0.387,0.113,0.919,0.874
53.428,219.783,0.138,0.031,0.817,1.947,0.029,0.704,0.020
0.429,165.271,0.074,0.040,1.403,1.020,0.171,0.272,0.009
-99999.000,355.297,0.000,0.010,0.465,1.063,0.278,0.925,0.276
18.699,244.904,0.411,0.017,0.530,0.685,0.122,0.814,0.237
30.270,2281.121,0.515,0.007,-0.137,-0.298,0.051,0.916,0.178
13.070,56.868,0.290,0.199,-0.497,-0.619,0.342,0.726,0.050
45.253,71.101,0.154,0.074,-0.985,-1.516,0.269,0.463,0.006
-99999.000,50.044,0.030,0.235,1.425,2.143,0.201,0.168,0.003
-99999.000,28.771,0.117,0.304,1.307,2.238,0.168,0.240,0.003
4.529,198.466,0.016,0.030,-0.992,-1.822,0.128,0.426,0.004
4.759,987.537,0.284,0.001,0.762,1.957,0.041,0.740,0.005
39.786,1092.177,0.999,0.023,-0.035,-0.104,0.084,0.960,0.613
17.966,580.177,0.997,0.042,0.177,1.354,0.323,0.997,0.066
26.217,1986.220,0.936,0.005,-0.120,-0.177,0.027,0.852,0.101
5.449,113.070,0.051,0.029,1.145,1.841,0.350,0.472,0.008
97.739,771.895,0.620,0.002,0.201,0.355,0.073,0.911,0.852
22.679,584.944,0.843,0.001,0.739,0.831,0.150,0.726,0.063
0.046,79.590,0.000,0.017,-1.508,-1.950,0.296,-0.070,0.006
41.490,79.299,0.007,0.375,-2.181,-1.756,0.281,-0.659,0.008
140.505,378.400,0.506,0.013,0.229,1.038,0.098,0.991,0.125
11.279,88.873,0.257,0.281,1.655,0.580,0.424,0.079,0.019
83.702,259.264,0.021,0.022,-0.765,-2.126,0.097,0.558,0.007
31.524,100.557,0.143,0.146,1.143,2.316,0.074,0.338,0.004
11.491,127.750,0.033,0.127,-0.502,-2.710,0.103,0.508,0.006
14.615,675.020,0.000,0.004,-0.545,-1.500,0.136,0.795,0.009
19.418,483.784,0.812,0.103,0.485,1.700,0.366,0.920,0.024
5.749,214.275,0.059,0.059,-0.062,-0.064,0.068,0.762,0.147
0.070,795.701,0.000,0.000,-0.230,-1.813,0.525,0.935,0.026
7.824,341.630,0.339,0.006,-0.714,-0.992,0.077,0.656,0.016
38.803,25.227,0.012,0.354,-0.948,-2.022,0.103,0.428,0.002
44.968,277.883,0.150,0.342,1.385,1.894,0.242,0.249,0.005
0.397,62.836,0.956,0.468,0.045,2.780,0.218,0.979,0.213
14.180,108.078,0.026,0.036,-1.523,-1.541,0.125,-0.056,0.006
45.916,626.580,0.979,0.005,0.171,0.305,0.227,0.913,0.948
-99999.000,172.619,0.008,0.045,-1.111,-1.149,0.104,0.350,0.005
47.582,465.569,0.836,0.003,0.033,2.985,0.181,0.957,0.124
31.972,144.018,0.115,0.212,2.333,2.434,0.106,-0.515,0.006
99.689,428.563,0.005,0.026,-1.355,-1.736,0.182,0.094,0.006
68.677,222.522,0.561,0.022,-0.403,-2.315,0.172,0.792,0.042
28.476,134.443,0.400,0.319,-0.033,-0.022,0.070,0.622,0.067
72.446,71.579,0.135,0.061,0.521,0.694,0.310,0.823,0.412
77.217,95.087,0.050,0.310,-1.299,-0.927,0.106,0.179,0.012
4.628,550.552,0.945,0.491,-0.497,-2.227,0.057,0.743,0.014
0.117,1246.791,0.277,0.010,-0.148,-0.236,0.150,0.864,0.379
-99999.000,53.058,0.582,0.110,0.697,2.816,0.141,0.316,0.011
-99999.000,149.187,0.089,0.442,0.992,1.702,0.313,0.618,0.012
8.233,306.814,0.890,0.005,-0.271,-0.405,0.064,0.828,0.126
-99999.000,118.147,0.024,0.162,-2.192,-1.664,0.157,-0.668,0.016
51.820,29.623,0.511,0.025,-0.071,-0.329,0.208,0.977,0.193
-99999.000,26.076,0.032,0.031,0.785,2.142,0.347,0.674,0.010
30.651,78.480,0.235,0.407,0.733,0.773,0.340,0.710,0.082
5.574,628.661,0.980,0.077,-0.439,-1.651,0.253,0.849,0.036
52.681,92.938,0.053,0.098,-1.289,-0.938,0.256,0.187,0.010
5.205,170.508,0.010,0.047,-0.474,-0.676,0.069,0.763,0.028
37.539,100.340,0.037,0.448,-1.572,-1.902,0.024,-0.127,0.006
49.449,85.054,0.022,0.398,1.038,0.930,0.044,0.543,0.014
0.330,333.815,0.000,0.002,-0.003,-3.136,0.183,0.854,0.039
21.862,151.886,0.770,0.001,-0.548,-2.665,0.114,0.500,0.017
-99999.000,123.065,0.275,0.481,-0.213,-0.386,0.048,0.876,0.167
180.210,40.684,0.235,0.271,-0.389,-2.649,0.427,0.670,0.040
41.388,700.752,0.418,0.019,0.355,1.633,0.301,0.964,0.027
38.435,95.801,0.023,0.414,-1.137,-2.220,0.083,0.219,0.004
13.792,290.372,0.926,0.033,0.163,2.760,0.089,0.893,0.039
124.804,54.512,0.050,0.369,2.520,1.548,0.337,-0.743,0.026
35.509,292.733,0.770,0.043,0.636,0.689,0.378,0.744,0.279
156.441,72.392,0.115,0.468,-2.083,-0.777,0.212,-0.381,0.013
39.270,343.045,0.169,0.006,1.330,1.811,0.087,0.312,0.004
0.033,366.023,0.000,0.000,0.532,2.295,0.474,0.796,0.026
0.201,224.585,0.077,0.301,-2.616,-1.564,0.025,-0.910,0.040
0.399,38.435,0.096,0.352,-0.933,-2.391,0.161,0.331,0.003
-99999.000,203.886,0.043,0.115,0.920,2.744,0.187,0.250,0.004
18.096,287.381,0.696,0.058,0.189,0.263,0.060,0.859,0.787
103.505,15.258,0.044,0.094,-2.693,-1.264,0.252,-0.920,0.021
5.300,398.381,0.648,0.001,-0.307,-0.837,0.147,0.901,0.194
8.938,167.768,0.074,0.059,1.536,1.644,0.016,0.134,0.006
10.538,309.594,0.025,0.007,-1.139,-2.280,0.033,0.202,0.003
60.103,69.188,0.400,0.166,-0.559,-0.749,0.366,0.720,0.094
15.018,44.806,0.029,0.105,-1.416,-1.838,0.242,0.025,0.002
-99999.000,127.449,0.713,0.107,0.315,2.113,0.207,0.944,0.037
25.196,91.320,0.101,0.333,-0.893,-0.755,0.366,0.465,0.011
0.142,47.780,0.062,0.471,0.763,1.610,0.256,0.788,0.007
23.671,631.438,0.972,0.023,-0.070,-0.375,0.213,0.980,0.211
10.347,72.827,0.073,0.162,1.037,1.732,0.315,0.579,0.010
58.113,53.410,0.069,0.218,1.124,0.282,0.402,0.235,0.016
10.722,578.767,0.232,0.117,-1.281,-1.352,0.136,0.194,0.003
18.998,45.518,0.000,0.199,1.951,1.140,0.244,-0.216,0.002
35.707,112.845,0.095,0.464,1.196,2.803,0.128,0.090,0.005
14.314,129.116,0.734,0.026,0.369,2.815,0.165,0.601,0.024
9.420,1163.440,0.573,0.095,0.522,1.421,0.562,0.915,0.038
-99999.000,117.773,0.008,0.037,-1.904,-1.534,0.068,-0.422,0.006
10.242,223.457,0.239,0.100,2.038,1.117,0.219,-0.291,0.006
11.601,120.329,0.228,0.038,-0.171,-2.658,0.219,0.888,0.035
117.124,50.903,0.013,0.337,0.424,2.938,0.255,0.354,0.006
-99999.000,471.154,0.884,0.038,-2.474,-2.501,0.405,-0.700,0.158
67.386,470.238,0.966,0.012,-0.051,-0.087,0.065,0.890,0.951
11.463,111.075,0.705,0.155,-2.584,-0.751,0.391,-0.742,0.059
-99999.000,291.422,0.036,0.313,1.566,1.266,0.296,0.130,0.004
6.449,1616.121,0.923,0.013,0.222,0.497,0.209,0.947,0.603
50.039,623.704,0.115,0.005,-1.396,-2.748,0.088,-0.046,0.005
19.496,405.780,0.096,0.021,-1.479,-1.556,0.346,-0.013,0.006
53.552,274.218,0.462,0.053,0.553,1.551,0.465,0.900,0.061
187.127,164.522,0.573,0.010,0.616,0.784,0.265,0.793,0.251
0.371,861.303,0.000,0.410,0.817,0.737,0.580,0.639,0.047
-99999.000,25.843,0.012,0.313,-1.192,-1.798,0.352,0.246,0.002
36.511,136.982,0.011,0.362,1.115,2.626,0.186,0.217,0.004
-99999.000,35.300,0.157,0.197,-0.691,-2.244,0.173,0.585,0.005
70.150,711.741,0.278,0.003,-0.761,-0.938,0.086,0.611,0.015
7.325,35.333,0.117,0.148,-0.453,-2.304,0.171,0.757,0.006
13.429,168.942,0.132,0.025,1.392,1.739,0.079,0.264,0.004
-99999.000,131.439,0.230,0.117,0.712,0.933,0.196,0.772,0.064
51.696,140.837,0.131,0.272,-1.461,-2.320,0.066,-0.052,0.006
61.254,675.016,0.017,0.042,-2.015,-0.681,0.281,-0.290,0.010
55.259,147.275,0.213,0.084,1.290,0.412,0.190,0.228,0.015
12.386,368.355,0.000,0.071,-0.206,-1.195,0.391,0.952,0.028
15.635,330.454,0.305,0.270,-0.157,-2.865,0.035,0.806,0.009
44.592,180.026,0.092,0.413,-2.721,-2.133,0.236,-0.938,0.048
0.105,425.072,0.000,0.118,-0.341,-2.661,0.272,0.714,0.010
0.063,83.235,0.009,0.099,1.630,1.595,0.202,0.045,0.005
64.245,187.356,0.133,0.132,1.040,1.380,0.228,0.598,0.031
8.306,15.289,0.000,0.049,-1.050,-1.448,0.514,0.408,0.011
21.262,473.868,0.880,0.397,0.088,0.113,0.142,0.837,0.770
86.449,112.825,0.062,0.138,1.808,1.266,0.081,-0.101,0.012
51.769,145.222,0.059,0.142,-0.575,-1.840,0.189,0.754,0.017
-99999.000,189.686,0.159,0.119,0.697,2.805,0.065,0.327,0.004
26.399,113.175,0.052,0.261,-2.085,-0.779,0.219,-0.383,0.008
4.880,98.530,0.163,0.028,-1.920,-2.295,0.268,-0.388,0.009
0.080,120.488,0.000,0.476,-1.878,-0.569,0.046,-0.158,0.004
-99999.000,30.479,0.179,0.435,0.496,2.016,0.106,0.882,0.010
118.214,119.921,0.199,0.169,-1.030,-2.608,0.401,0.173,0.010
-99999.000,1574.813,0.000,0.029,0.828,0.681,0.228,0.607,0.029
102.318,194.537,0.000,0.218,-0.347,-0.568,0.057,0.828,0.157
71.861,110.210,0.041,0.109,0.907,1.099,0.059,0.674,0.044
-99999.000,140.614,0.022,0.073,-1.542,-1.185,0.065,-0.042,0.004
3.040,570.269,0.075,0.398,-1.003,-0.415,0.051,0.276,0.004
46.523,1742.650,0.998,0.014,-0.053,-0.201,0.097,0.972,0.181
-99999.000,115.028,0.173,0.274,-0.244,-0.460,0.056,0.876,0.123
24.856,99.338,0.017,0.330,-1.590,-1.168,0.025,-0.084,0.004
35.254,62.007,0.018,0.454,-1.578,-1.405,0.023,-0.098,0.005
119.070,576.991,0.654,0.011,-0.025,-2.870,0.053,0.977,0.012
6.350,340.474,0.175,0.002,0.224,0.327,0.184,0.872,0.747
-99999.000,131.124,0.038,0.049,-0.882,-0.483,0.172,0.373,0.009
75.286,592.356,0.917,0.009,0.566,0.814,0.112,0.833,0.140
11.741,30.403,0.007,0.336,1.713,1.720,0.262,-0.046,0.002
0.698,1607.398,0.391,0.273,-0.016,-0.070,0.131,0.982,0.073
0.294,135.530,0.000,0.004,0.025,0.047,0.350,0.917,0.747
6.183,538.654,0.091,0.008,-0.749,-1.690,0.320,0.645,0.008
76.536,966.442,0.979,0.039,-0.020,-0.077,0.029,0.978,0.109
70.785,1341.633,0.000,0.009,0.650,0.746,0.128,0.757,0.105
0.704,411.608,0.960,0.036,0.637,1.353,0.709,0.863,0.076
72.460,267.599,0.086,0.075,-0.720,-2.790,0.101,0.260,0.006
19.003,347.714,0.166,0.008,0.096,2.837,0.209,0.931,0.053
63.817,457.158,0.281,0.094,-0.241,-0.827,0.032,0.932,0.091
0.160,304.238,0.000,0.146,-0.252,-2.209,0.311,0.903,0.023
65.288,413.194,0.033,0.002,-0.668,-0.265,0.215,0.359,0.022
35.323,437.831,0.552,0.034,0.066,0.067,0.238,0.764,0.499
33.830,265.071,0.701,0.028,1.219,1.667,0.140,0.432,0.011
0.242,117.033,0.022,0.009,-1.507,-1.562,0.341,-0.042,0.007
14.489,72.364,0.363,0.234,0.592,2.644,0.325,0.559,0.010
18.821,50.400,0.060,0.248,1.453,1.977,0.091,0.173,0.002
103.149,61.018,0.009,0.395,-1.314,-1.974,0.104,0.108,0.006
2.139,304.245,0.650,0.023,0.301,0.795,0.175,0.961,0.326
51.600,44.105,0.166,0.377,-0.262,-3.053,0.081,0.226,0.002
17.721,98.388,0.008,0.207,-0.968,-1.138,0.195,0.471,0.005
106.704,382.034,0.330,0.007,0.421,0.729,0.094,0.895,0.377
18.317,1481.079,0.853,0.004,0.173,0.389,0.141,0.948,0.683
9.556,529.402,0.901,0.006,0.026,3.056,0.028,0.926,0.034
175.457,135.289,0.263,0.067,-0.987,-1.702,0.186,0.446,0.007
-99999.000,249.591,0.398,0.003,-0.906,-1.749,0.258,0.512,0.012
17.896,451.945,0.278,0.011,0.481,0.523,0.071,0.773,0.085
26.366,198.884,0.069,0.029,0.397,0.518,0.229,0.835,0.653
78.825,160.185,0.010,0.163,-1.094,-1.877,0.051,0.326,0.005
25.491,263.930,0.091,0.042,1.095,1.155,0.205,0.539,0.015
42.851,40.000,0.019,0.140,1.018,0.626,0.251,0.455,0.005
0.091,91.947,0.000,0.372,0.354,2.442,0.069,0.864,0.007
4.942,58.499,0.018,0.336,-2.169,-0.649,0.193,-0.378,0.005
21.673,557.419,0.990,0.022,0.705,1.054,0.122,0.800,0.044
51.569,247.716,0.006,0.010,-1.169,-2.152,0.118,0.207,0.005
15.474,629.378,0.044,0.016,-0.592,-1.470,0.215,0.766,0.009
4.903,648.540,0.938,0.274,-0.079,-0.163,0.201,0.917,0.747
-99999.000,155.507,0.006,0.062,-1.138,-0.602,0.058,0.256,0.005
9.366,164.786,0.246,0.494,0.504,2.965,0.077,0.244,0.004
69.349,170.320,0.066,0.176,0.712,0.934,0.293,0.773,0.207
57.606,71.456,0.018,0.352,1.377,1.611,0.163,0.292,0.009
-99999.000,30.485,0.120,0.358,1.014,2.244,0.150,0.464,0.003
54.550,1516.918,0.628,0.010,0.028,0.048,0.023,0.900,0.957
8.919,162.300,0.030,0.065,-0.598,-2.728,0.290,0.404,0.006
86.527,990.035,0.182,0.161,1.183,1.709,0.622,0.459,0.020
39.661,80.423,0.303,0.260,-0.347,-2.160,0.246,0.856,0.020
33.290,154.683,0.146,0.111,0.376,1.752,0.120,0.953,0.032
5.103,46.193,0.062,0.355,-0.987,-1.930,0.099,0.413,0.002
48.859,90.197,0.000,0.295,-0.101,-1.315,0.042,0.977,0.012
0.192,355.905,0.313,0.041,-0.572,-0.670,0.081,0.685,0.030
26.738,179.902,0.081,0.036,1.078,0.992,0.080,0.527,0.016
83.171,52.356,0.177,0.267,-0.153,-1.958,0.216,0.957,0.026
0.111,368.808,0.000,0.002,-0.791,-1.172,0.440,0.618,0.026
7.279,29.939,0.114,0.218,0.519,2.562,0.254,0.680,0.008
36.325,300.835,0.665,0.032,-0.134,-0.580,0.131,0.964,0.646
-99999.000,938.696,0.037,0.016,-0.109,-0.443,0.229,0.967,0.039
188.014,669.234,0.000,0.006,-0.333,-1.395,0.477,0.905,0.043
23.074,161.777,0.097,0.331,-1.729,-1.030,0.341,-0.184,0.008
4.920,324.344,0.190,0.025,-0.602,-0.851,0.062,0.713,0.015
43.386,238.101,0.142,0.006,0.569,2.394,0.171,0.732,0.017
89.077,25.143,0.031,0.476,-1.385,-1.954,0.158,0.044,0.004
0.040,1018.668,0.954,0.024,-0.142,-0.424,0.318,0.945,0.283
12.519,408.334,0.846,0.001,-0.154,-0.074,0.179,0.489,0.085
17.283,391.733,0.643,0.022,-0.562,-0.061,0.236,0.168,0.038
6.507,60.336,0.021,0.115,-1.569,-1.447,0.215,-0.094,0.006
10.381,204.022,0.216,0.027,-2.949,-2.983,0.062,-0.697,0.304
7.204,178.925,0.194,0.014,2.066,1.797,0.101,-0.386,0.005
-99999.000,29.718,0.182,0.356,-0.787,-1.862,0.295,0.595,0.004
76.590,79.370,0.289,0.065,1.201,2.180,0.567,0.340,0.018
10.512,264.451,0.018,0.020,-1.342,-0.956,0.282,0.145,0.005
12.317,335.905,0.214,0.017,-0.628,-0.485,0.267,0.553,0.012
29.496,647.872,0.070,0.001,-1.062,-0.564,0.235,0.293,0.007
52.509,125.009,0.021,0.390,-1.986,-1.257,0.114,-0.454,0.006
42.428,943.367,0.740,0.012,-0.087,-0.347,0.206,0.969,0.123
-99999.000,67.053,0.083,0.099,0.942,1.911,0.507,0.621,0.025
0.808,157.919,0.001,0.017,-1.634,-1.774,0.319,-0.181,0.005
8.561,196.526,0.015,0.073,-1.585,-1.351,0.193,-0.100,0.004
87.257,73.327,0.160,0.024,-1.281,-2.374,0.339,0.073,0.007
25.502,71.060,0.042,0.190,-1.990,-1.302,0.106,-0.466,0.011
6.567,591.725,0.350,0.020,-0.648,-0.915,0.184,0.692,0.018
-99999.000,318.951,0.000,0.125,-0.594,-1.137,0.068,0.758,0.011
39.306,386.374,0.039,0.011,-0.906,-2.763,0.182,0.168,0.005
15.071,165.623,0.196,0.003,-0.643,-2.526,0.040,0.506,0.004
32.805,135.352,0.659,0.241,-0.341,-0.700,0.188,0.864,0.329
71.514,172.928,0.320,0.296,-0.054,-0.025,0.043,0.480,0.032
35.105,144.825,0.010,0.329,-1.129,-2.035,0.177,0.266,0.004
7.994,571.083,0.426,0.060,0.462,0.843,0.470,0.898,0.127
182.666,52.223,0.061,0.457,-2.132,-0.823,0.251,-0.436,0.007
11.777,200.199,0.431,0.060,-2.964,-2.942,0.151,-0.802,0.468
6.432,45.599,0.051,0.480,2.200,1.660,0.314,-0.502,0.003
152.405,89.991,0.106,0.417,-1.687,-0.205,0.229,0.032,0.011
77.429,44.020,0.040,0.425,1.292,2.237,0.090,0.251,0.003
15.087,298.964,0.032,0.069,-1.443,-1.018,0.109,0.059,0.006
12.765,512.917,0.104,0.001,1.255,0.499,0.098,0.272,0.009
23.356,50.689,0.026,0.280,1.616,2.145,0.108,0.009,0.003
-99999.000,150.904,0.025,0.214,-1.541,-1.144,0.134,-0.037,0.004
18.999,809.318,0.986,0.036,-0.087,-0.129,0.276,0.857,0.690
24.872,116.712,0.143,0.241,-0.919,-2.379,0.078,0.347,0.006
13.193,341.472,0.035,0.001,-1.326,-1.970,0.083,0.097,0.004
71.739,57.930,0.072,0.069,0.936,1.554,0.428,0.674,0.046
8.578,166.744,0.127,0.104,-0.468,-2.247,0.035,0.760,0.008
8.318,250.308,0.517,0.032,0.806,1.989,0.129,0.703,0.016
6.334,633.232,0.257,0.086,0.614,0.423,0.146,0.598,0.013
4.059,311.241,0.193,0.108,-0.144,-0.300,0.219,0.909,0.451
54.482,111.428,0.306,0.379,-1.183,-0.452,0.065,0.198,0.013
56.041,93.708,0.034,0.178,1.001,0.663,0.142,0.483,0.025
198.031,93.224,0.336,0.168,2.772,2.366,0.189,-0.858,0.061
33.017,244.161,0.023,0.062,1.699,0.740,0.192,0.043,0.014
6.005,761.941,0.266,0.063,0.467,0.421,0.339,0.714,0.045
5.078,141.292,0.000,0.004,0.056,0.132,0.304,0.948,0.650
9.858,101.818,0.054,0.315,-1.100,-2.096,0.153,0.279,0.005
-99999.000,146.693,0.023,0.029,-0.802,-2.027,0.104,0.552,0.006
13.900,1584.322,0.822,0.014,0.225,0.902,0.389,0.989,0.034
40.030,77.439,0.024,0.325,2.554,0.764,0.103,-0.623,0.027
61.335,435.560,0.005,0.028,-1.741,-1.537,0.310,-0.270,0.006
5.448,164.206,0.470,0.262,-0.087,-0.156,0.075,0.894,0.536
36.595,129.526,0.820,0.297,-0.035,-0.055,0.116,0.873,0.886
77.024,35.275,0.005,0.205,-1.066,-1.306,0.338,0.394,0.002
129.349,84.036,0.236,0.345,-0.602,-2.515,0.027,0.547,0.009
16.259,1390.334,0.020,0.004,-0.860,-1.761,0.051,0.549,0.002
120.925,174.598,0.585,0.117,0.125,0.052,0.057,0.454,0.052
29.150,1451.727,0.713,0.010,-0.048,-0.239,0.061,0.981,0.012
-99999.000,62.298,0.525,0.220,-3.129,-3.076,0.157,-0.990,0.309
13.453,70.800,0.051,0.079,1.968,1.997,0.249,-0.294,0.005
9.758,192.070,0.061,0.221,0.762,1.062,0.107,0.766,0.024
22.122,637.469,0.692,0.002,-0.416,-0.342,0.235,0.630,0.089
8.814,70.485,0.146,0.138,0.947,2.295,0.167,0.494,0.009
0.341,936.889,0.588,0.006,0.063,0.066,0.107,0.778,0.562
2.041,79.081,0.009,0.004,-0.060,-2.731,0.418,0.963,0.043
174.148,164.325,0.033,0.338,1.332,2.715,0.124,0.071,0.007
191.637,378.157,0.877,0.032,0.063,0.243,0.277,0.985,0.630
28.519,1423.765,0.395,0.005,-0.122,-0.263,0.049,0.918,0.303
1.034,350.606,0.000,0.116,-1.512,-2.413,0.074,-0.091,0.005
22.205,441.042,0.088,0.001,0.791,0.663,0.167,0.624,0.039
8.007,77.169,0.052,0.218,2.413,1.363,0.170,-0.651,0.028
9.793,43.781,0.125,0.151,-0.023,-0.074,0.247,0.969,0.116
155.392,22.450,0.076,0.152,1.034,0.275,0.387,0.262,0.006
20.470,99.669,0.255,0.050,0.585,1.481,0.407,0.888,0.034
32.689,715.915,0.632,0.004,-0.173,-0.148,0.090,0.687,0.057
30.049,74.077,0.296,0.136,-1.632,-0.638,0.518,-0.036,0.042
-99999.000,378.535,0.308,0.025,2.295,0.202,0.055,-0.076,0.020
46.529,85.039,0.040,0.314,-0.285,-2.554,0.234,0.818,0.014
