sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
22.427,79.686,0.581,0.031,-2.341,-0.666,0.508,-0.512,0.088
-99999.000,592.719,0.789,0.008,-0.085,-0.258,0.444,0.956,0.700
0.010,117.511,0.000,0.001,-0.001,-0.005,0.293,0.986,0.334
0.204,401.290,0.000,0.126,-0.554,-0.477,0.120,0.608,0.012
37.828,32.901,0.189,0.058,0.546,0.408,0.382,0.638,0.020
83.025,221.907,0.015,0.049,-0.846,-2.631,0.181,0.283,0.006
32.018,83.400,0.071,0.339,1.089,1.701,0.358,0.541,0.008
14.332,58.334,0.110,0.120,0.588,0.748,0.275,0.799,0.112
43.237,459.707,0.181,0.002,0.032,0.021,0.081,0.610,0.043
102.937,779.180,0.992,0.028,0.190,0.425,0.197,0.947,0.959
29.870,117.189,0.172,0.131,2.632,1.705,0.195,-0.817,0.022
50.150,461.773,0.699,0.014,0.614,0.862,0.056,0.816,0.067
171.884,469.592,0.705,0.019,0.552,1.194,0.241,0.897,0.306
46.271,51.177,0.118,0.185,-1.259,-0.919,0.323,0.211,0.006
12.145,98.939,0.120,0.318,1.357,1.386,0.075,0.323,0.004
0.101,1458.441,0.000,0.004,-0.519,-1.447,0.178,0.811,0.016
22.861,28.692,0.024,0.207,-0.003,-0.019,0.314,0.992,0.043
4.709,109.803,0.099,0.155,0.311,2.670,0.128,0.797,0.011
18.643,43.338,0.109,0.037,-1.564,-1.282,0.232,-0.073,0.003
-99999.000,103.192,0.354,0.395,-2.897,-3.090,0.097,-0.285,0.012
26.450,231.464,0.026,0.198,-1.573,-1.577,0.401,-0.109,0.009
12.888,265.163,0.738,0.060,-0.679,-1.489,0.192,0.708,0.024
0.166,154.757,0.053,0.407,0.525,1.589,0.052,0.910,0.010
161.801,209.524,0.145,0.129,0.071,3.104,0.085,0.394,0.009
10.641,230.033,0.961,0.100,0.174,2.991,0.045,0.596,0.036
-99999.000,246.309,0.842,0.022,-0.155,-2.828,0.095,0.835,0.040
30.771,242.606,0.105,0.014,0.490,0.478,0.119,0.737,0.184
0.084,54.640,0.000,0.246,-0.558,-1.417,0.403,0.788,0.025
34.973,215.120,0.103,0.007,-0.760,-1.099,0.134,0.635,0.015
-99999.000,209.792,0.255,0.003,0.732,1.563,0.153,0.808,0.026
-99999.000,137.226,0.032,0.221,1.366,1.094,0.114,0.308,0.004
-99999.000,55.109,0.028,0.034,1.478,1.882,0.267,0.164,0.006
-99999.000,162.972,0.850,0.108,-0.005,-0.032,0.116,0.991,0.431
9.949,21.909,0.048,0.101,-0.532,-0.578,0.176,0.680,0.007
25.003,160.910,0.132,0.438,0.914,0.249,0.020,0.286,0.010
-99999.000,394.036,0.222,0.289,0.134,2.215,0.226,0.984,0.028
20.827,232.884,0.055,0.282,1.337,1.451,0.109,0.340,0.004
4.273,153.791,0.249,0.311,0.362,0.453,0.192,0.826,0.320
1.865,235.140,0.220,0.471,0.943,1.480,0.090,0.672,0.011
26.220,151.550,0.431,0.041,-0.608,-2.637,0.031,0.466,0.009
94.967,114.045,0.009,0.018,-1.955,-1.894,0.247,-0.473,0.027
16.391,37.675,0.183,0.091,0.653,1.410,0.689,0.856,0.033
-99999.000,44.767,0.776,0.268,-0.191,-2.455,0.086,0.910,0.067
-99999.000,544.423,0.858,0.006,0.033,0.086,0.087,0.957,0.888
71.074,460.198,0.909,0.150,0.245,0.310,0.320,0.835,0.773
62.308,41.060,0.176,0.277,-0.573,-0.244,0.004,0.395,0.004
3.626,176.531,0.182,0.041,-1.190,-1.033,0.237,0.274,0.008
12.081,116.310,0.246,0.484,-0.261,-2.719,0.166,0.767,0.024
0.042,100.403,0.000,0.091,2.070,2.121,0.230,-0.373,0.006
53.222,105.516,0.008,0.297,-1.167,-1.803,0.148,0.268,0.005
7.824,381.730,0.956,0.015,0.568,1.380,0.097,0.896,0.054
63.141,24.377,0.010,0.312,-0.986,-1.432,0.288,0.464,0.002
32.577,244.409,0.178,0.258,-0.888,-1.871,0.079,0.509,0.005
32.786,27.044,0.042,0.025,0.944,2.058,0.300,0.582,0.005
179.052,209.601,0.109,0.079,-1.272,-0.730,0.131,0.188,0.013
97.472,437.714,0.181,0.016,-0.017,-3.118,0.324,0.769,0.032
6.568,195.781,0.153,0.154,-1.448,-2.319,0.095,-0.042,0.006
102.391,18.310,0.046,0.234,0.653,1.197,0.305,0.847,0.014
12.503,529.035,0.133,0.000,-0.950,-1.173,0.039,0.490,0.004
75.869,18.623,0.006,0.452,-0.524,-1.048,0.441,0.796,0.040
11.963,439.709,0.981,0.025,0.109,2.860,0.362,0.905,0.022
13.547,161.894,0.112,0.371,1.225,1.509,0.053,0.440,0.002
65.683,247.546,0.301,0.142,2.848,2.585,0.103,-0.866,0.016
90.093,131.475,0.105,0.316,-0.238,-3.057,0.152,0.243,0.018
12.374,548.588,0.000,0.030,-1.380,-2.490,0.245,-0.011,0.004
42.009,69.782,0.581,0.209,-1.376,-0.456,0.526,0.110,0.044
155.588,315.649,0.967,0.002,-0.411,-0.606,0.078,0.790,0.728
19.558,80.315,0.029,0.088,1.556,1.464,0.378,0.128,0.008
52.513,71.182,0.737,0.196,0.215,2.697,0.224,0.872,0.050
18.022,123.937,0.112,0.393,-1.631,-1.053,0.141,-0.105,0.005
-99999.000,254.427,0.876,0.104,1.152,3.016,0.195,-0.010,0.011
25.189,78.300,0.090,0.415,-0.191,-1.988,0.161,0.943,0.033
110.833,30.550,0.013,0.465,-1.588,-1.168,0.049,-0.082,0.002
-99999.000,102.689,0.847,0.350,-0.320,-1.437,0.079,0.910,0.096
31.768,124.201,0.291,0.021,-0.466,-2.239,0.068,0.763,0.020
19.536,87.725,0.054,0.039,1.124,0.663,0.224,0.403,0.013
35.320,135.270,0.250,0.335,-0.546,-2.249,0.100,0.700,0.015
-99999.000,157.339,0.204,0.410,2.354,1.788,0.119,-0.629,0.008
0.082,63.087,0.000,0.035,-2.913,-0.769,0.118,-0.945,0.032
-99999.000,509.186,0.000,0.003,-0.383,-1.132,0.130,0.880,0.045
21.809,218.521,0.308,0.303,-1.641,-1.623,0.610,-0.179,0.027
67.404,232.190,0.021,0.224,-0.905,-1.517,0.232,0.532,0.005
0.091,35.892,0.000,0.007,-1.552,-1.289,0.175,-0.062,0.003
20.916,233.795,0.039,0.008,-1.774,-0.845,0.164,-0.178,0.006
102.490,409.204,0.091,0.019,0.887,0.777,0.056,0.605,0.036
36.057,112.255,0.078,0.023,2.101,1.215,0.030,-0.366,0.015
24.891,99.594,0.246,0.082,3.120,0.044,0.107,-0.854,0.031
13.712,203.605,0.106,0.012,1.253,0.936,0.064,0.382,0.005
21.514,120.233,0.000,0.323,0.138,0.211,0.321,0.881,0.238
-99999.000,47.178,0.126,0.242,0.844,2.247,0.120,0.593,0.007
65.598,504.337,0.170,0.001,-0.259,-2.866,0.071,0.637,0.008
0.162,153.992,0.000,0.021,-0.193,-0.197,0.114,0.742,0.092
12.359,614.142,0.000,0.035,-2.695,-2.490,0.227,-0.857,0.061
20.358,765.376,0.841,0.012,0.597,2.232,0.203,0.774,0.016
35.632,506.872,0.117,0.014,0.759,1.764,0.294,0.774,0.013
19.648,46.987,0.412,0.278,0.636,2.878,0.119,0.283,0.007
0.034,20.980,0.017,0.115,-1.743,-1.489,0.343,-0.267,0.005
8.249,58.732,0.110,0.343,-1.500,-1.213,0.157,-0.006,0.006
50.201,84.908,0.727,0.386,-0.184,-2.762,0.066,0.835,0.038
79.876,75.310,0.048,0.347,0.672,1.044,0.193,0.819,0.049
43.796,178.802,0.041,0.102,1.964,0.507,0.084,-0.077,0.010
8.807,85.714,0.051,0.284,-0.851,-2.240,0.065,0.453,0.008
0.071,70.836,0.000,0.022,-2.309,-1.627,0.311,-0.749,0.041
17.506,61.945,0.676,0.169,0.290,1.680,0.111,0.977,0.062
29.932,86.786,0.546,0.296,-0.270,-3.018,0.177,0.320,0.024
7.749,968.143,0.000,0.004,1.500,1.294,0.469,0.191,0.014
29.952,1334.538,0.519,0.007,-0.085,-0.124,0.149,0.853,0.686
42.729,542.510,0.000,0.005,-1.381,-1.578,0.674,0.083,0.015
40.677,332.691,0.037,0.041,1.146,0.662,0.192,0.389,0.011
17.297,76.876,0.110,0.241,0.522,0.754,0.110,0.842,0.109
0.076,20.876,0.000,0.065,-0.958,-1.312,0.184,0.489,0.003
91.179,34.054,0.000,0.020,0.852,1.628,0.385,0.728,0.015
33.386,34.403,0.086,0.453,0.781,2.844,0.110,0.239,0.003
28.823,178.444,0.000,0.011,0.240,0.160,0.164,0.622,0.045
100.471,1297.386,0.996,0.034,0.033,0.111,0.099,0.976,0.329
18.572,44.719,0.056,0.085,1.341,2.501,0.222,0.137,0.003
56.708,29.310,0.188,0.239,0.300,2.708,0.264,0.782,0.013
22.406,69.420,0.021,0.414,0.582,0.741,0.111,0.800,0.054
193.378,89.440,0.193,0.404,-2.614,-1.547,0.065,-0.909,0.061
0.042,248.147,0.068,0.008,1.468,0.328,0.191,0.142,0.010
0.052,107.224,0.000,0.000,-0.207,-2.611,0.634,0.869,0.045
7.601,900.037,0.997,0.000,-0.095,-0.184,0.321,0.906,0.656
46.855,254.788,0.930,0.101,-0.029,-2.981,0.099,0.958,0.078
54.080,98.437,0.079,0.243,-0.710,-0.383,0.151,0.426,0.011
32.083,107.069,0.000,0.194,-2.305,-1.524,0.197,-0.740,0.013
27.455,66.078,0.008,0.458,-2.262,-1.367,0.589,-0.693,0.021
98.260,46.942,0.025,0.156,-1.239,-0.860,0.415,0.223,0.029
78.791,36.206,0.006,0.075,-0.903,-1.211,0.041,0.531,0.002
20.529,365.079,0.000,0.045,-0.180,-1.406,0.073,0.958,0.029
-99999.000,104.695,0.061,0.164,1.749,1.070,0.175,-0.025,0.005
36.126,708.601,0.557,0.002,0.183,1.312,0.431,0.997,0.030
65.991,115.945,0.054,0.378,-1.910,-0.442,0.126,-0.122,0.005
0.056,1113.425,0.000,0.000,0.217,0.269,0.468,0.829,0.333
-99999.000,287.936,0.062,0.037,0.542,1.038,0.357,0.888,0.193
155.314,60.332,0.816,0.062,-2.806,-2.982,0.353,-0.497,0.088
25.710,63.439,0.126,0.074,-0.584,-0.614,0.681,0.654,0.049
24.007,153.121,0.769,0.216,0.193,2.410,0.143,0.955,0.031
65.541,584.458,0.567,0.000,-0.333,-0.307,0.140,0.685,0.057
-99999.000,270.816,0.681,0.007,1.077,1.917,0.383,0.513,0.012
22.395,190.613,0.059,0.076,-1.219,-1.793,0.462,0.221,0.021
22.630,146.888,0.425,0.067,-0.639,-2.573,0.147,0.481,0.018
19.192,46.548,0.112,0.406,1.753,0.884,0.091,-0.009,0.002
88.407,516.120,0.000,0.379,1.592,1.541,0.204,0.087,0.006
-99999.000,345.871,0.091,0.008,0.792,0.816,0.154,0.686,0.059
0.505,44.200,0.029,0.263,-1.507,-1.463,0.206,-0.034,0.003
0.043,161.082,0.000,0.386,1.022,1.749,0.343,0.588,0.008
0.062,96.114,0.000,0.013,-0.171,-0.875,0.156,0.960,0.130
80.750,254.913,0.186,0.012,0.135,1.161,0.219,0.999,0.090
80.512,711.283,0.909,0.389,0.001,0.002,0.030,0.950,0.669
5.225,244.593,0.652,0.041,0.612,0.777,0.090,0.793,0.028
30.023,93.979,0.042,0.444,-1.160,-1.749,0.164,0.282,0.006
-99999.000,62.906,0.039,0.060,-0.389,-0.190,0.255,0.467,0.010
-99999.000,85.244,0.141,0.158,2.746,2.950,0.163,-0.463,0.012
124.319,245.053,0.981,0.022,0.443,2.185,0.037,0.878,0.050
63.017,303.156,0.000,0.385,0.288,0.991,0.098,0.979,0.046
50.132,39.193,0.190,0.255,-1.371,-2.550,0.252,-0.013,0.003
6.420,131.350,0.690,0.410,0.073,0.079,0.064,0.788,0.281
63.586,36.724,0.159,0.269,0.726,2.901,0.136,0.208,0.004
-99999.000,52.787,0.133,0.117,-1.732,-1.053,0.090,-0.191,0.007
21.042,43.268,0.120,0.439,-2.390,-1.131,0.241,-0.734,0.006
34.093,179.195,0.006,0.008,-1.721,-1.273,0.129,-0.220,0.004
19.246,97.766,0.679,0.338,0.462,1.395,0.312,0.938,0.095
96.894,503.651,0.378,0.145,-0.522,-2.109,0.262,0.750,0.026
15.786,564.564,0.825,0.094,0.656,1.279,0.334,0.850,0.070
56.836,896.926,0.998,0.021,-0.348,-1.447,0.192,0.898,0.080
14.873,87.945,0.158,0.056,1.185,0.951,0.080,0.437,0.009
34.944,260.805,0.751,0.003,0.154,2.986,0.068,0.658,0.008
56.697,278.273,0.046,0.043,-1.446,-1.852,0.102,-0.004,0.005
39.812,309.377,0.037,0.161,1.255,0.426,0.099,0.247,0.009
27.450,153.894,0.693,0.026,0.314,2.046,0.370,0.951,0.030
0.064,309.097,0.000,0.458,1.007,0.847,0.222,0.543,0.005
9.880,38.408,0.013,0.343,1.197,1.754,0.233,0.441,0.002
105.289,311.399,0.769,0.011,0.316,1.192,0.142,0.978,0.299
38.877,155.420,0.000,0.054,0.612,1.213,0.320,0.869,0.122
5.715,183.281,0.835,0.140,0.026,3.078,0.077,0.887,0.016
34.814,106.377,0.115,0.332,-1.605,-2.401,0.129,-0.153,0.006
9.057,138.635,0.125,0.373,-0.326,-2.967,0.024,0.367,0.006
110.226,360.608,0.013,0.004,-1.325,-1.715,0.147,0.126,0.005
5.341,90.361,0.064,0.173,1.464,1.129,0.075,0.225,0.006
14.663,412.387,0.991,0.052,-0.034,-0.136,0.445,0.977,0.500
35.869,105.052,0.036,0.432,1.235,2.815,0.075,0.070,0.002
-99999.000,538.171,0.855,0.055,-2.952,-2.790,0.403,-0.920,0.305
13.556,623.330,0.922,0.005,0.134,0.424,0.109,0.978,0.274
21.928,501.727,0.684,0.013,-0.092,-0.619,0.245,0.979,0.230
18.734,79.035,0.126,0.179,1.160,1.876,0.240,0.452,0.006
12.256,184.526,0.096,0.269,1.103,0.653,0.094,0.412,0.006
25.600,327.964,0.000,0.428,-2.065,-1.532,0.275,-0.561,0.004
146.087,888.919,0.000,0.061,1.576,1.578,0.073,0.101,0.005
33.286,422.126,0.000,0.061,0.703,1.559,0.141,0.826,0.023
7.197,128.615,0.053,0.353,-1.885,-1.946,0.036,-0.409,0.006
7.610,117.757,0.071,0.474,1.429,2.027,0.084,0.186,0.003
8.233,254.713,0.458,0.238,-0.806,-1.569,0.234,0.610,0.018
43.080,1096.687,0.978,0.003,-0.083,-0.161,0.141,0.907,0.899
50.391,91.947,0.050,0.216,-1.838,-1.873,0.116,-0.372,0.017
0.184,1189.799,0.000,0.002,0.245,0.288,0.063,0.814,0.194
10.086,64.103,0.015,0.125,1.573,1.471,0.398,0.111,0.009
149.297,60.486,0.064,0.371,-1.636,-0.590,0.056,-0.029,0.009
12.390,1474.024,0.047,0.243,2.787,2.374,0.443,-0.867,0.037
37.345,1284.780,0.374,0.083,0.201,0.625,0.137,0.978,0.221
16.119,1025.772,0.278,0.255,-0.589,-0.889,0.099,0.730,0.012
31.708,492.857,0.999,0.008,0.216,1.521,0.284,0.992,0.022
100.596,190.511,0.128,0.008,-0.877,-1.435,0.117,0.558,0.009
41.549,91.392,0.715,0.171,-3.130,-0.001,0.168,-0.033,0.072
8.809,68.243,0.170,0.083,0.617,1.731,0.271,0.859,0.021
0.871,68.586,0.195,0.451,0.466,2.772,0.251,0.549,0.008
29.360,65.888,0.038,0.133,-1.351,-1.601,0.448,0.110,0.024
7.384,118.858,0.206,0.464,-2.573,-1.117,0.088,-0.843,0.010
0.074,29.195,0.000,0.037,-0.301,-0.501,0.229,0.842,0.058
52.834,961.607,0.887,0.079,-0.100,-0.120,0.157,0.804,0.610
29.057,133.935,0.107,0.134,-1.341,-1.882,0.180,0.093,0.009
5.553,157.058,0.023,0.018,-1.472,-1.620,0.280,-0.012,0.006
11.971,1001.139,0.196,0.002,-1.364,-1.557,0.485,0.101,0.013
76.977,30.808,0.182,0.191,0.961,1.255,0.290,0.653,0.013
0.233,426.477,0.175,0.017,-0.474,-0.211,0.281,0.426,0.012
-99999.000,401.331,0.127,0.029,0.103,1.168,0.438,0.999,0.134
12.461,419.303,0.702,0.043,-0.434,-1.903,0.469,0.835,0.039
19.085,161.595,0.029,0.039,0.589,0.489,0.147,0.668,0.065
14.906,136.370,0.557,0.071,0.356,0.742,0.397,0.931,0.299
29.148,168.338,0.441,0.044,0.813,0.482,0.065,0.507,0.030
48.609,44.742,0.102,0.488,1.200,1.930,0.079,0.407,0.004
0.248,154.636,0.000,0.049,-0.570,-0.800,0.201,0.725,0.026
0.050,99.510,0.228,0.395,-0.673,-1.420,0.104,0.713,0.013
8.565,338.397,0.544,0.002,-0.057,-0.513,0.239,0.987,0.212
32.706,28.038,0.171,0.350,1.091,1.468,0.207,0.557,0.003
13.389,69.833,0.160,0.373,1.124,1.834,0.037,0.491,0.003
9.901,183.096,0.354,0.029,-3.016,-0.155,0.195,-0.730,0.081
8.159,23.495,0.256,0.175,0.308,2.785,0.286,0.708,0.032
9.473,297.397,0.857,0.076,0.412,0.041,0.038,0.176,0.020
151.343,19.528,0.034,0.356,1.543,1.698,0.581,0.122,0.016
-99999.000,113.158,0.072,0.283,1.305,2.262,0.071,0.235,0.002
22.592,966.449,0.789,0.073,0.149,0.352,0.292,0.953,0.834
52.371,513.444,0.085,0.033,0.711,1.133,0.069,0.808,0.034
17.975,493.338,0.910,0.009,0.592,0.580,0.189,0.722,0.236
5.072,423.949,0.020,0.066,1.004,1.562,0.246,0.622,0.008
0.153,568.726,0.000,0.010,-1.345,-1.579,0.094,0.118,0.004
0.116,75.845,0.000,0.027,0.597,0.404,0.160,0.595,0.039
0.272,795.006,0.000,0.003,-0.061,-0.145,0.008,0.938,0.647
16.197,187.078,0.014,0.102,-0.852,-1.739,0.119,0.558,0.004
99.554,219.160,0.061,0.393,1.492,2.319,0.069,0.081,0.004
-99999.000,184.054,0.152,0.210,-0.720,-2.558,0.270,0.423,0.007
43.709,267.183,0.082,0.225,1.281,1.142,0.145,0.384,0.005
75.256,157.778,0.009,0.047,-0.602,-1.868,0.050,0.732,0.011
0.266,261.355,0.000,0.077,-1.363,-1.268,0.061,0.120,0.004
155.066,27.075,0.131,0.062,0.869,2.386,0.290,0.510,0.005
0.095,615.994,0.000,0.047,0.534,1.193,0.031,0.905,0.033
12.250,324.717,0.153,0.041,-0.686,-0.951,0.223,0.670,0.015
15.845,116.248,0.370,0.104,-0.791,-1.061,0.103,0.607,0.017
40.372,45.486,0.583,0.410,-0.396,-0.293,0.134,0.600,0.021
23.731,399.969,0.000,0.011,0.396,0.124,0.135,0.368,0.013
28.531,1706.030,0.534,0.051,0.247,0.393,0.077,0.891,0.926
24.687,126.054,0.010,0.143,-1.783,-1.879,0.324,-0.322,0.016
58.878,34.023,0.057,0.235,1.956,1.508,0.093,-0.269,0.002
44.727,35.379,0.062,0.381,-1.291,-0.944,0.117,0.186,0.002
12.040,504.051,0.877,0.421,0.585,1.637,0.019,0.882,0.011
3.527,422.165,0.000,0.003,0.150,1.496,0.375,0.997,0.025
-99999.000,148.929,0.093,0.448,0.894,0.866,0.158,0.630,0.023
0.214,347.858,0.000,0.005,2.859,0.104,0.056,-0.249,0.011
30.642,537.324,0.148,0.009,-1.235,-0.175,0.091,0.119,0.007
0.061,846.591,0.369,0.012,-0.010,-0.026,0.368,0.956,0.578
34.992,116.918,0.000,0.439,1.788,1.519,0.259,-0.105,0.003
10.001,497.037,0.060,0.003,1.666,1.571,0.564,0.011,0.007
40.992,655.946,0.891,0.325,0.530,0.877,0.108,0.869,0.079
0.164,124.927,0.000,0.040,-2.403,-2.430,0.434,-0.683,0.119
43.443,1149.050,0.523,0.026,-0.128,-0.717,0.435,0.971,0.046
7.661,213.012,0.264,0.015,1.323,1.315,0.056,0.355,0.006
6.057,138.389,0.025,0.347,-1.234,-0.984,0.130,0.234,0.003
-99999.000,405.269,0.027,0.037,-0.307,-2.808,0.384,0.637,0.015
29.322,29.209,0.088,0.279,-1.593,-1.858,0.146,-0.145,0.002
11.262,1862.646,0.000,0.000,-2.637,-0.799,0.312,-0.798,0.019
-99999.000,183.881,0.052,0.032,-0.899,-1.995,0.139,0.477,0.005
87.376,274.586,0.014,0.459,-1.246,-1.870,0.058,0.185,0.006
58.657,93.777,0.683,0.319,-3.099,-0.059,0.082,-0.757,0.067
-99999.000,275.637,0.215,0.159,0.593,0.474,0.062,0.655,0.085
248.457,261.093,0.000,0.003,-0.537,-2.662,0.129,0.513,0.003
17.675,44.789,0.246,0.230,1.209,1.251,0.194,0.454,0.004
13.071,44.084,0.103,0.412,-0.937,-1.779,0.158,0.482,0.003
80.169,545.325,0.990,0.035,-0.200,-0.328,0.189,0.860,0.692
0.197,619.428,0.000,0.027,-0.357,-0.471,0.545,0.780,0.112
8.017,239.561,0.492,0.143,-1.965,-1.374,0.262,-0.456,0.023
0.106,150.820,0.000,0.039,0.943,1.935,0.128,0.615,0.008
43.956,101.466,0.447,0.008,0.471,2.705,0.054,0.613,0.013
136.228,809.362,0.670,0.001,0.562,0.220,0.201,0.419,0.039
47.948,127.166,0.114,0.281,1.314,1.835,0.090,0.323,0.004
103.085,26.098,0.088,0.450,1.306,2.176,0.198,0.258,0.003
43.819,21.877,0.484,0.383,0.136,2.478,0.147,0.968,0.032
78.403,262.561,0.051,0.023,1.506,0.980,0.113,0.186,0.010
5.501,112.520,0.011,0.111,0.860,1.981,0.135,0.666,0.010
-99999.000,56.473,0.015,0.058,-1.622,-0.830,0.166,-0.062,0.006
11.279,84.024,0.015,0.392,-1.477,-1.729,0.414,-0.025,0.010
16.069,392.003,0.956,0.005,-0.000,-3.142,0.318,0.613,0.024
13.402,296.814,0.341,0.020,-0.990,-2.001,0.060,0.397,0.007
6.525,45.408,0.155,0.043,2.232,2.008,0.242,-0.519,0.007
23.020,154.442,0.126,0.021,2.590,0.329,0.208,-0.363,0.010
0.130,21.936,0.000,0.011,0.572,2.896,0.175,0.303,0.005
4.135,349.894,0.349,0.008,1.739,1.072,0.179,-0.017,0.009
53.406,191.613,0.011,0.056,-1.054,-0.935,0.020,0.377,0.005
31.790,68.719,0.098,0.057,0.952,1.510,0.422,0.664,0.053
76.654,330.950,0.216,0.011,0.072,0.140,0.118,0.923,0.979
11.575,45.237,0.038,0.481,-0.983,-1.137,0.170,0.459,0.003
43.035,149.689,0.060,0.330,1.055,2.182,0.199,0.455,0.003
16.192,810.894,0.000,0.022,0.407,0.926,0.231,0.935,0.108
44.180,339.897,0.080,0.296,1.269,2.484,0.215,0.187,0.004
82.483,29.641,0.102,0.425,1.569,1.207,0.218,0.129,0.003
21.247,92.909,0.754,0.180,-2.936,-2.768,0.240,-0.917,0.272
27.936,64.154,0.620,0.142,-0.484,-2.106,0.218,0.777,0.023
14.758,143.879,0.012,0.259,-1.927,-1.578,0.204,-0.446,0.005
-99999.000,400.739,0.986,0.020,-0.108,-0.572,0.179,0.974,0.567
0.303,244.517,0.000,0.422,1.609,1.299,0.056,0.087,0.002
0.476,236.349,0.000,0.016,-0.185,-2.884,0.211,0.738,0.013
21.673,941.092,0.389,0.010,-0.390,-2.158,0.123,0.831,0.020
27.329,27.039,0.120,0.072,-1.526,-2.152,0.218,-0.095,0.003
11.470,117.482,0.063,0.146,1.838,2.610,0.112,-0.150,0.005
0.011,156.862,0.000,0.038,-0.580,-1.631,0.459,0.768,0.046
25.792,1149.093,0.919,0.012,0.070,0.092,0.110,0.840,0.888
-99999.000,477.939,0.697,0.010,0.257,0.738,0.084,0.970,0.287
8.332,128.059,0.046,0.381,-0.388,-1.785,0.176,0.868,0.015
5.940,173.671,0.083,0.068,0.595,1.023,0.184,0.859,0.058
50.531,170.181,0.344,0.257,-2.102,-1.622,0.577,-0.597,0.090
14.408,196.702,0.090,0.053,0.878,0.547,0.163,0.506,0.011
13.531,108.740,0.143,0.088,1.967,1.852,0.232,-0.296,0.004
36.946,143.181,0.038,0.463,1.508,2.066,0.044,0.110,0.002
-99999.000,253.583,0.000,0.004,-0.078,-2.452,0.080,0.968,0.047
81.929,382.208,0.746,0.020,0.651,1.218,0.071,0.850,0.081
103.393,102.948,0.242,0.455,0.469,1.090,0.407,0.925,0.078
29.636,85.216,0.066,0.326,-2.501,-0.179,0.129,-0.173,0.012
10.081,115.142,0.088,0.441,-2.165,-1.330,0.073,-0.615,0.009
0.156,150.750,0.000,0.173,-2.367,-3.034,0.083,-0.197,0.004
0.294,826.064,0.000,0.016,0.193,0.491,0.255,0.961,0.428
186.604,122.598,0.575,0.036,0.868,1.851,0.257,0.688,0.042
51.919,156.872,0.057,0.277,-2.596,-2.887,0.713,-0.476,0.038
42.719,297.024,0.942,0.020,0.015,0.033,0.198,0.940,0.984
20.052,58.429,0.017,0.438,1.236,1.468,0.188,0.432,0.004
20.909,251.066,0.131,0.027,0.692,1.317,0.057,0.832,0.033
2.244,906.475,0.182,0.202,-1.708,-1.913,0.317,-0.253,0.008
74.815,856.114,0.000,0.025,-1.581,-1.568,0.067,-0.116,0.003
-99999.000,138.955,0.839,0.130,-0.886,-2.908,0.062,0.084,0.009
89.457,79.996,0.045,0.136,-1.870,-2.146,0.334,-0.376,0.045
8.805,71.712,0.080,0.469,-0.797,-0.756,0.271,0.539,0.012
-99999.000,135.442,0.085,0.433,-1.548,-1.931,0.091,-0.106,0.005
24.159,36.585,0.058,0.269,-0.302,-2.943,0.159,0.448,0.002
33.095,160.542,0.649,0.160,0.232,0.461,0.026,0.931,0.905
-99999.000,56.066,0.040,0.089,1.011,2.107,0.201,0.515,0.005
65.194,163.220,0.066,0.486,-1.427,-2.262,0.036,-0.022,0.013
46.848,621.821,0.021,0.007,-0.247,-0.365,0.314,0.830,0.292
23.860,187.819,0.389,0.042,2.882,0.285,0.203,-0.648,0.054
16.171,350.053,0.239,0.027,0.766,1.314,0.039,0.790,0.017
42.353,663.224,0.909,0.185,-0.029,-0.045,0.106,0.872,0.793
0.031,118.011,0.000,0.041,0.089,2.851,0.232,0.933,0.020
44.588,149.443,0.016,0.290,-1.508,-1.357,0.031,-0.026,0.004
7.845,42.055,0.047,0.491,1.506,0.657,0.162,0.166,0.002
135.992,126.187,0.278,0.312,-0.433,-0.366,0.143,0.635,0.074
62.511,924.155,0.648,0.003,-0.010,-0.017,0.165,0.901,0.980
37.580,278.562,0.886,0.052,0.575,0.981,0.089,0.863,0.181
60.732,100.574,0.567,0.085,-0.643,-1.087,0.452,0.719,0.151
-99999.000,66.312,0.006,0.098,-1.761,-0.932,0.293,-0.189,0.007
28.878,139.570,0.114,0.090,1.293,1.099,0.290,0.371,0.009
0.799,508.627,0.216,0.035,1.004,0.559,0.057,0.434,0.011
59.681,323.286,0.074,0.015,0.999,1.453,0.412,0.630,0.038
11.609,230.679,0.750,0.383,-0.075,-0.188,0.030,0.942,0.609
30.563,103.522,0.063,0.264,0.950,0.777,0.070,0.561,0.011
110.936,105.703,0.098,0.431,-1.556,-1.401,0.035,-0.076,0.008
28.382,579.316,0.067,0.004,0.829,0.563,0.169,0.546,0.012
43.618,78.460,0.309,0.107,0.818,0.393,0.208,0.442,0.027
120.459,29.258,0.006,0.257,1.673,1.930,0.135,-0.023,0.002
15.679,83.134,0.000,0.071,2.183,1.443,0.130,-0.471,0.009
1.662,120.203,0.570,0.086,1.166,2.905,0.134,0.047,0.006
-99999.000,486.551,0.825,0.024,-0.220,-0.893,0.101,0.944,0.182
0.089,130.876,0.000,0.111,-1.192,-2.530,0.132,0.098,0.004
0.074,83.639,0.000,0.037,-0.493,-1.796,0.265,0.810,0.033
0.122,87.856,0.000,0.065,0.591,0.876,0.126,0.833,0.098
64.621,264.259,0.035,0.009,1.024,1.609,0.137,0.603,0.013
