run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
5480.000,10.000,502.000,-0.000,-14622437014834134384640.000,18.574,951.191,0.645,0.004,0.364,0.607,0.194,0.894,0.616
5947.000,179.000,8964.000,-0.000,-14622437014834134384640.000,-99999.000,168.025,0.019,0.067,-1.263,-1.473,0.171,0.205,0.006
5454.000,171.000,8581.000,-0.000,-14622437014834134384640.000,7.939,210.330,0.985,0.025,-0.094,-0.499,0.226,0.976,0.508
5521.000,59.000,2999.000,-0.000,-14622437014834134384640.000,9.690,383.031,0.053,0.143,1.836,1.472,0.602,-0.149,0.010
5606.000,62.000,3106.000,-0.000,-14622437014834134384640.000,56.605,266.130,0.084,0.357,0.621,1.545,0.064,0.869,0.008
5547.000,84.000,4208.000,-0.000,-14622437014834134384640.000,37.454,268.556,0.145,0.456,0.842,0.232,0.014,0.298,0.011
5144.000,27.000,1365.000,-0.000,-14622437014834134384640.000,39.698,130.552,0.022,0.417,-1.733,-1.915,0.054,-0.276,0.004
5912.000,82.000,4137.000,-0.000,-14622437014834134384640.000,15.289,204.476,0.375,0.071,-2.477,-0.593,0.152,-0.571,0.020
5912.000,85.000,4283.000,-0.000,-14622437014834134384640.000,3.969,73.108,0.010,0.169,-1.447,-1.891,0.328,-0.009,0.009
5912.000,107.000,5367.000,-0.000,-14622437014834134384640.000,12.655,94.256,0.030,0.110,-1.604,-1.219,0.179,-0.104,0.006
5099.000,25.000,1285.000,-0.000,-14622437014834134384640.000,15.302,31.104,0.432,0.261,0.369,2.545,0.152,0.813,0.010
5497.000,135.000,6782.000,-0.000,-14622437014834134384640.000,4.974,187.539,0.079,0.171,1.752,0.886,0.103,-0.008,0.004
5187.000,37.000,1861.000,-0.000,-14622437014834134384640.000,17.210,338.660,0.940,0.006,0.110,0.107,0.098,0.756,0.503
5912.000,27.000,1359.000,-0.000,-14622437014834134384640.000,22.748,265.347,0.968,0.007,0.124,0.618,0.172,0.996,0.770
5912.000,31.000,1590.000,-0.000,-14622437014834134384640.000,66.342,345.159,0.642,0.004,1.178,1.089,0.145,0.464,0.012
5159.000,9.000,473.000,-0.000,-14622437014834134384640.000,19.185,261.868,0.106,0.030,-1.160,-1.548,0.089,0.300,0.006
4969.000,47.000,2395.000,-0.000,-14622437014834134384640.000,126.567,546.963,0.738,0.002,0.452,1.736,0.163,0.930,0.042
5343.000,15.000,768.000,-0.000,-14622437014834134384640.000,14.368,218.389,0.000,0.446,-0.248,-1.153,0.302,0.938,0.024
5938.000,51.000,2595.000,-0.000,-14622437014834134384640.000,13.532,44.696,0.261,0.118,0.045,0.039,0.391,0.714,0.070
5190.000,17.000,878.000,-0.000,-14622437014834134384640.000,0.141,325.783,0.000,0.033,1.415,1.854,0.136,0.227,0.003
5190.000,18.000,933.000,-0.000,-14622437014834134384640.000,7.048,49.574,0.003,0.210,1.378,1.536,0.524,0.297,0.015
5606.000,96.000,4840.000,-0.000,-14622437014834134384640.000,33.054,128.721,0.084,0.022,-0.783,-1.930,0.117,0.587,0.010
5606.000,97.000,4870.000,-0.000,-14622437014834134384640.000,-99999.000,256.499,0.184,0.005,-0.480,-2.547,0.098,0.641,0.012
5110.000,40.000,2047.000,-0.000,-14622437014834134384640.000,-99999.000,341.320,0.409,0.010,-0.267,-1.045,0.162,0.930,0.273
5892.000,1.000,72.000,-0.000,-14622437014834134384640.000,0.463,750.999,0.000,0.002,0.118,0.307,0.116,0.962,0.736
5906.000,166.000,8304.000,-0.000,-14622437014834134384640.000,0.053,130.878,0.014,0.412,-0.413,-1.592,0.072,0.865,0.014
5411.000,166.000,8320.000,-0.000,-14622437014834134384640.000,0.370,317.987,0.000,0.014,-0.471,-2.077,0.336,0.791,0.014
5038.000,56.000,2825.000,-0.000,-14622437014834134384640.000,21.274,692.385,0.937,0.000,-0.247,-0.842,0.155,0.930,0.202
