sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
-99999.000,89.788,0.511,0.443,-0.262,-2.863,0.089,0.637,0.017
46.087,45.643,0.203,0.252,1.034,2.181,0.495,0.472,0.014
-99999.000,28.058,0.590,0.227,0.073,0.148,0.224,0.930,0.725
43.054,143.362,0.009,0.150,-0.843,-1.082,0.152,0.568,0.011
37.403,232.877,0.630,0.356,0.366,2.458,0.014,0.851,0.009
8.546,29.054,0.304,0.495,-0.563,-2.106,0.132,0.721,0.011
6.758,34.132,0.003,0.294,-1.489,-0.769,0.178,0.040,0.002
0.046,127.646,0.000,0.009,-2.457,-0.676,0.354,-0.606,0.021
34.842,12.165,0.055,0.333,-1.581,-0.769,0.218,-0.024,0.002
0.220,252.575,0.000,0.033,0.178,0.108,0.107,0.586,0.024
9.062,77.021,0.333,0.403,-0.199,-0.384,0.134,0.888,0.483
78.394,30.179,0.019,0.044,0.267,0.460,0.293,0.906,0.368
21.171,68.386,0.025,0.407,1.729,1.862,0.347,-0.071,0.004
0.053,82.613,0.000,0.045,-0.227,-0.890,0.110,0.941,0.166
-99999.000,64.074,0.054,0.024,-2.388,-2.322,0.211,-0.713,0.063
5.154,81.388,0.024,0.379,1.965,0.604,0.154,-0.106,0.006
76.830,404.749,0.005,0.283,-1.193,-1.501,0.097,0.271,0.004
18.803,118.223,0.178,0.092,1.732,0.944,0.149,0.001,0.007
0.257,27.866,0.000,0.049,-1.522,-1.895,0.185,-0.080,0.003
35.335,187.628,0.128,0.214,1.283,1.411,0.138,0.391,0.005
68.488,53.122,0.083,0.189,-0.884,-1.083,0.102,0.536,0.008
178.465,93.738,0.002,0.258,0.750,1.101,0.549,0.780,0.205
127.987,59.776,0.688,0.187,0.363,2.321,0.238,0.891,0.043
45.481,27.809,0.028,0.294,-2.999,-1.580,0.310,-0.996,0.022
-99999.000,35.794,0.218,0.335,1.807,2.877,0.117,-0.111,0.003
39.170,288.548,0.271,0.114,2.732,2.516,0.174,-0.798,0.055
32.554,79.261,0.100,0.291,1.051,1.343,0.136,0.588,0.020
-99999.000,36.136,0.251,0.388,-0.821,-2.854,0.224,0.151,0.004
0.006,4075.001,0.000,0.000,-1.090,-0.844,0.043,0.335,0.004
-99999.000,131.285,0.283,0.375,-0.147,-0.236,0.270,0.866,0.646
0.112,14.365,0.000,0.127,0.991,1.529,0.097,0.634,0.007
7.512,185.186,0.168,0.214,-1.385,-1.426,0.427,0.090,0.026
94.650,29.150,0.028,0.150,1.285,1.119,0.157,0.379,0.005
110.332,139.763,0.059,0.379,-1.708,-2.003,0.087,-0.252,0.007
13.232,68.197,0.040,0.357,-1.639,-1.061,0.121,-0.113,0.004
12.465,27.821,0.124,0.242,-0.768,-2.178,0.120,0.541,0.002
1.955,18.525,0.078,0.432,-2.439,-2.463,0.140,-0.693,0.009
83.848,201.165,0.000,0.016,-2.055,-1.903,0.364,-0.554,0.021
28.762,83.159,0.024,0.450,1.245,1.718,0.079,0.402,0.003
9.614,23.421,0.328,0.184,-3.116,-0.064,0.205,-0.897,0.070
67.064,78.030,0.213,0.393,0.686,0.515,0.187,0.615,0.077
12.442,145.310,0.019,0.320,-1.004,-1.863,0.279,0.410,0.005
12.339,445.889,1.000,0.005,0.280,0.526,0.186,0.921,0.830
0.186,1137.971,0.000,0.168,1.149,1.487,0.289,0.507,0.006
42.443,27.579,0.019,0.463,-1.113,-0.817,0.209,0.313,0.002
0.320,33.471,0.000,0.066,-0.635,-2.105,0.188,0.667,0.005
5.731,85.823,0.026,0.450,-1.739,-2.135,0.034,-0.271,0.004
51.117,421.001,0.966,0.006,-0.048,-0.388,0.087,0.988,0.760
17.762,22.658,0.054,0.471,-1.251,-1.140,0.122,0.225,0.002
7.859,33.774,0.056,0.303,-1.506,-1.539,0.324,-0.039,0.002
8.089,27.566,0.060,0.340,1.666,2.080,0.115,-0.028,0.002
8.859,228.143,0.308,0.072,1.716,1.848,0.307,-0.058,0.006
51.644,27.020,0.013,0.174,1.152,2.049,0.280,0.418,0.003
68.538,149.535,0.677,0.455,0.183,0.351,0.065,0.925,0.798
28.756,76.248,0.058,0.439,-1.506,-2.462,0.140,-0.088,0.005
5.931,28.637,0.151,0.063,-0.767,-1.074,0.296,0.626,0.008
22.205,33.319,0.268,0.282,-0.162,-0.092,0.180,0.546,0.008
44.019,50.188,0.091,0.070,-2.865,-2.641,0.222,-0.915,0.145
13.445,145.374,0.120,0.304,-0.959,-1.111,0.062,0.477,0.006
0.140,384.635,0.000,0.265,1.761,1.620,0.122,-0.087,0.003
0.062,48.425,0.106,0.479,-0.743,-0.468,0.118,0.457,0.006
152.590,246.824,0.013,0.031,-1.313,-1.987,0.127,0.107,0.005
258.679,42.074,0.173,0.412,0.722,1.465,0.266,0.818,0.012
0.129,250.081,0.000,0.234,0.952,1.583,0.483,0.661,0.038
0.084,235.990,0.000,0.344,-1.544,-1.470,0.100,-0.071,0.003
107.039,79.602,0.513,0.475,0.010,0.027,0.220,0.958,0.633
67.217,54.888,0.013,0.356,-1.418,-2.013,0.086,0.008,0.003
126.490,173.417,0.305,0.492,0.290,0.903,0.115,0.973,0.172
38.524,47.897,0.064,0.195,1.600,2.409,0.185,-0.007,0.005
47.355,30.554,0.111,0.394,1.825,1.662,0.145,-0.152,0.002
0.298,303.499,0.000,0.009,0.109,0.146,0.195,0.847,0.861
24.282,24.846,0.099,0.445,-0.636,-2.446,0.217,0.553,0.002
65.976,232.220,0.011,0.055,-0.566,-1.513,0.011,0.782,0.010
46.451,57.864,0.057,0.016,-0.895,-2.134,0.343,0.447,0.007
40.882,43.774,0.510,0.422,0.384,0.190,0.206,0.508,0.013
-99999.000,31.579,0.041,0.173,0.852,1.824,0.356,0.704,0.013
114.823,327.627,0.017,0.024,-1.567,-1.659,0.066,-0.109,0.005
12.981,98.359,0.120,0.244,-0.117,-0.019,0.109,0.235,0.007
-99999.000,47.823,0.187,0.161,-0.657,-0.869,0.200,0.676,0.022
31.618,59.602,0.799,0.354,-0.541,-0.180,0.184,0.339,0.022
167.103,94.395,0.012,0.043,-1.278,-1.520,0.212,0.188,0.010
23.115,128.422,0.116,0.150,-1.066,-2.163,0.314,0.293,0.010
33.977,72.045,0.000,0.091,-0.519,-2.124,0.310,0.750,0.013
4.657,152.565,0.010,0.304,0.816,1.229,0.262,0.752,0.028
79.535,20.002,0.018,0.258,0.616,1.731,0.487,0.859,0.013
29.507,30.842,0.246,0.382,-0.243,-2.214,0.181,0.908,0.015
27.062,97.463,0.028,0.324,-1.393,-0.590,0.049,0.105,0.004
57.999,209.503,0.150,0.377,-2.615,-2.403,0.014,-0.835,0.040
33.484,48.684,0.018,0.495,1.026,0.403,0.153,0.340,0.005
20.687,35.224,0.151,0.149,1.199,2.253,0.268,0.319,0.002
-99999.000,210.778,0.000,0.330,-1.423,-1.608,0.192,0.038,0.003
58.573,160.921,0.016,0.106,-0.461,-0.434,0.170,0.661,0.040
25.318,20.253,0.270,0.336,-0.342,-0.326,0.236,0.693,0.042
15.062,446.786,0.000,0.003,1.846,1.256,0.153,-0.136,0.004
34.969,137.484,0.013,0.013,-1.490,-1.327,0.153,-0.006,0.006
0.083,248.552,0.000,0.169,1.532,1.201,0.139,0.164,0.006
16.824,28.930,0.084,0.206,-1.414,-2.089,0.179,0.005,0.002
100.860,24.183,0.090,0.471,-1.611,-1.222,0.120,-0.110,0.006
-99999.000,46.323,0.089,0.218,0.902,0.811,0.175,0.607,0.014
23.041,164.823,0.025,0.014,-1.617,-1.801,0.094,-0.166,0.006
0.588,46.138,0.000,0.002,-2.657,-1.091,0.390,-0.882,0.072
17.932,23.750,0.122,0.280,1.510,2.298,0.207,0.072,0.003
20.248,101.082,0.382,0.146,0.478,1.769,0.345,0.918,0.030
16.622,38.158,0.114,0.404,2.194,1.295,0.244,-0.462,0.002
78.780,54.024,0.018,0.314,1.588,2.493,0.077,-0.009,0.003
54.987,45.072,0.134,0.417,-0.807,-2.448,0.185,0.408,0.003
57.336,153.936,0.054,0.207,-0.894,-0.429,0.214,0.340,0.007
38.220,165.834,0.009,0.285,-1.477,-1.462,0.030,-0.004,0.003
0.257,137.709,0.000,0.317,-1.040,-2.933,0.180,0.021,0.005
-99999.000,174.679,0.013,0.097,-0.999,-1.313,0.241,0.454,0.006
26.475,378.012,0.258,0.035,1.397,1.930,0.307,0.232,0.005
8.575,72.906,0.107,0.147,-1.301,-1.991,0.333,0.118,0.011
10.199,3369.825,0.215,0.052,-1.279,-1.705,0.285,0.172,0.010
-99999.000,84.487,0.854,0.264,-0.177,-0.217,0.308,0.797,0.707
0.159,33.442,0.033,0.289,0.711,1.039,0.148,0.794,0.012
33.093,45.032,0.029,0.224,1.663,1.573,0.365,0.014,0.003
-99999.000,40.465,0.175,0.496,1.079,2.915,0.105,0.066,0.003
0.676,32.924,0.006,0.188,-0.472,-1.421,0.415,0.838,0.054
78.763,14.980,0.015,0.498,1.423,2.021,0.232,0.192,0.003
-99999.000,36.504,0.050,0.106,-1.296,-1.123,0.230,0.185,0.003
9.392,34.612,0.048,0.310,-2.933,-0.359,0.196,-0.830,0.007
5.396,37.862,0.068,0.180,-1.075,-1.862,0.152,0.346,0.003
11.058,35.065,0.657,0.204,-0.079,-0.225,0.664,0.952,0.211
27.250,28.173,0.072,0.388,-1.083,-1.749,0.315,0.353,0.002
41.637,39.246,0.070,0.197,-1.368,-1.722,0.092,0.083,0.002
0.103,56.687,0.000,0.160,-0.811,-1.846,0.085,0.577,0.008
-99999.000,27.866,0.062,0.453,-0.539,-2.316,0.078,0.686,0.006
19.026,39.090,0.034,0.224,-0.461,-3.002,0.193,0.178,0.002
30.135,49.907,0.533,0.481,1.352,3.003,0.103,-0.033,0.010
38.098,108.067,0.051,0.435,0.894,1.480,0.110,0.707,0.010
8.606,65.219,0.115,0.176,-0.963,-2.160,0.310,0.382,0.009
-99999.000,297.258,0.828,0.043,-0.107,-0.362,0.058,0.959,0.689
41.299,364.635,0.030,0.242,-1.549,-1.724,0.061,-0.096,0.004
7.251,32.738,0.522,0.175,-0.148,-0.097,0.230,0.599,0.025
6.265,48.642,0.014,0.206,-1.593,-0.185,0.080,0.054,0.004
190.624,83.241,0.433,0.152,0.432,0.440,0.454,0.759,0.463
24.305,175.545,0.032,0.254,1.608,1.536,0.061,0.071,0.002
71.770,37.789,0.065,0.462,-0.108,-0.194,0.215,0.893,0.173
52.066,67.087,0.407,0.315,2.258,1.212,0.640,-0.503,0.070
81.276,145.533,0.018,0.479,1.573,1.394,0.020,0.116,0.008
-99999.000,143.493,0.017,0.121,-1.103,-1.200,0.153,0.358,0.006
48.075,166.131,0.016,0.016,-1.411,-1.550,0.068,0.055,0.005
65.735,135.484,0.115,0.366,0.481,2.498,0.081,0.748,0.012
13.342,199.559,0.012,0.061,-1.949,-1.208,0.381,-0.412,0.009
0.127,84.481,0.000,0.079,-2.859,-2.249,0.089,-0.975,0.102
9.948,281.093,0.098,0.429,1.569,1.584,0.032,0.107,0.002
30.981,62.690,0.355,0.305,-1.088,-0.368,0.239,0.219,0.013
30.250,55.931,0.188,0.188,1.038,1.926,0.315,0.543,0.008
91.184,196.449,0.015,0.487,-1.416,-1.445,0.080,0.058,0.013
11.116,482.636,0.224,0.110,1.338,2.759,0.068,0.054,0.002
34.333,30.465,0.036,0.177,1.666,0.876,0.246,0.060,0.002
33.939,299.045,0.000,0.134,1.075,1.526,0.290,0.567,0.007
31.495,35.273,0.177,0.054,0.896,1.319,0.173,0.704,0.008
-99999.000,61.003,0.007,0.096,-1.172,-1.507,0.179,0.291,0.005
17.335,63.279,0.022,0.119,-0.160,-0.096,0.218,0.566,0.010
109.638,43.469,0.044,0.324,-0.766,-0.670,0.179,0.534,0.003
39.117,67.805,0.012,0.297,-0.666,-1.212,0.158,0.713,0.010
16.697,31.257,0.138,0.483,0.686,1.937,0.099,0.792,0.004
21.648,119.258,0.108,0.171,2.005,1.186,0.076,-0.274,0.006
42.779,45.798,0.139,0.264,-1.841,-1.443,0.195,-0.355,0.004
15.199,38.674,0.026,0.096,1.506,1.223,0.113,0.187,0.002
-99999.000,73.582,0.099,0.088,0.432,0.803,0.111,0.906,0.251
20.947,66.296,0.437,0.199,0.332,0.848,0.116,0.956,0.284
21.099,31.657,0.099,0.158,-0.746,-1.121,0.207,0.648,0.006
14.515,86.987,0.008,0.208,-1.151,-1.749,0.191,0.290,0.006
24.623,55.230,0.031,0.318,0.897,1.897,0.209,0.658,0.011
30.024,52.559,0.021,0.388,0.864,1.135,0.102,0.709,0.012
0.238,47.542,0.066,0.372,-0.162,-2.992,0.417,0.599,0.037
144.195,229.323,0.042,0.034,1.816,1.172,0.240,-0.098,0.012
12.992,61.405,0.098,0.070,0.406,1.897,0.250,0.934,0.023
0.100,26.426,0.000,0.012,0.471,2.704,0.151,0.614,0.011
71.481,296.134,0.711,0.192,0.236,2.573,0.189,0.901,0.039
66.891,14.709,0.069,0.193,-1.798,-1.793,0.313,-0.336,0.010
0.970,42.262,0.000,0.071,-1.514,-2.313,0.274,-0.090,0.003
53.423,38.732,0.266,0.442,-0.498,-1.237,0.293,0.822,0.012
55.125,27.537,0.103,0.238,1.523,1.254,0.172,0.171,0.002
0.953,93.968,0.990,0.016,0.192,0.300,0.187,0.887,0.944
62.360,254.360,0.016,0.141,-0.535,-2.383,0.129,0.666,0.010
57.214,29.677,0.067,0.274,1.331,2.421,0.150,0.168,0.002
179.921,79.582,0.144,0.174,0.843,2.072,0.456,0.654,0.071
52.183,51.301,0.280,0.378,-0.519,-0.574,0.175,0.689,0.026
8.314,1498.086,0.001,0.022,-0.865,-2.314,0.363,0.416,0.006
40.167,203.790,0.010,0.257,-1.102,-1.749,0.210,0.336,0.004
18.639,150.984,0.002,0.051,-1.986,-2.274,0.586,-0.441,0.028
4.588,23.915,0.037,0.130,2.971,2.996,0.248,-0.686,0.038
4.667,82.087,0.151,0.169,-0.599,-0.600,0.152,0.636,0.031
0.358,70.187,0.000,0.041,0.619,0.518,0.096,0.665,0.056
17.952,391.770,0.000,0.024,-0.132,-2.687,0.222,0.915,0.046
41.190,1169.275,0.000,0.000,-0.112,-0.320,0.029,0.947,0.136
112.214,257.786,0.008,0.319,-1.640,-1.353,0.065,-0.153,0.004
-99999.000,31.368,0.611,0.333,0.090,2.850,0.199,0.932,0.037
5.248,47.792,0.083,0.274,-1.154,-1.656,0.148,0.297,0.004
0.182,91.426,0.052,0.271,-0.773,-1.424,0.116,0.640,0.009
0.067,223.051,0.000,0.019,1.419,2.105,0.045,0.180,0.003
12.496,260.505,0.000,0.291,-1.543,-1.442,0.227,-0.067,0.004
6.208,93.956,0.036,0.282,1.218,1.258,0.086,0.446,0.004
0.095,156.880,0.000,0.416,-2.606,-2.431,0.175,-0.820,0.039
21.776,62.592,0.002,0.352,-1.143,-1.366,0.119,0.324,0.002
20.806,95.054,0.338,0.053,-1.297,-0.758,0.413,0.173,0.036
30.239,63.336,0.048,0.471,0.919,1.921,0.352,0.637,0.016
297.326,58.475,0.013,0.313,1.793,2.061,0.207,-0.138,0.005
8.957,82.617,0.107,0.149,-1.585,-1.683,0.314,-0.129,0.011
51.289,141.678,0.008,0.041,-0.999,-1.137,0.133,0.445,0.006
243.942,113.871,0.122,0.441,-2.120,-2.289,0.349,-0.535,0.016
168.999,34.242,0.279,0.474,0.162,1.046,0.409,0.998,0.066
31.998,344.072,0.000,0.012,-1.014,-2.114,0.244,0.350,0.004
21.402,504.491,0.109,0.007,1.347,1.664,0.122,0.315,0.004
-99999.000,189.217,0.013,0.468,-1.341,-1.960,0.052,0.084,0.005
11.785,76.515,0.020,0.417,1.195,1.844,0.197,0.428,0.004
128.351,30.460,0.103,0.437,-1.478,-1.705,0.155,-0.024,0.002
8.912,24.292,0.003,0.278,-1.317,-1.828,0.378,0.122,0.003
-99999.000,33.727,0.083,0.480,-1.807,-1.700,0.297,-0.342,0.007
58.650,152.078,0.257,0.030,-0.808,-1.105,0.158,0.599,0.043
54.011,37.225,0.026,0.367,-1.175,-1.302,0.287,0.295,0.002
7.108,33.900,0.279,0.377,-0.824,-2.369,0.210,0.429,0.004
119.870,28.710,0.102,0.495,-0.468,-0.373,0.083,0.607,0.010
0.073,136.025,0.000,0.060,0.118,0.169,0.100,0.865,0.725
105.530,61.670,0.087,0.481,0.275,0.390,0.271,0.863,0.329
-99999.000,33.336,0.102,0.229,-0.954,-1.127,0.221,0.482,0.004
-99999.000,41.596,0.164,0.351,1.129,1.641,0.370,0.514,0.003
5.201,238.232,0.063,0.471,-1.656,-1.522,0.452,-0.186,0.047
36.151,60.516,0.010,0.098,-1.959,-1.352,0.277,-0.448,0.007
24.221,78.946,0.065,0.093,0.890,0.771,0.259,0.601,0.047
31.395,130.136,0.046,0.426,1.624,1.523,0.070,0.057,0.003
4.536,263.196,0.000,0.281,-0.545,-1.067,0.067,0.784,0.012
87.478,216.483,0.100,0.293,-1.165,-1.990,0.057,0.242,0.014
-99999.000,102.581,0.281,0.240,-0.434,-0.534,0.128,0.742,0.066
10.427,54.838,0.046,0.463,-2.099,-1.763,0.161,-0.596,0.008
-99999.000,50.841,0.022,0.038,1.374,1.658,0.284,0.290,0.006
5.708,207.773,0.074,0.004,-1.617,-2.009,0.169,-0.171,0.004
13.881,119.736,0.083,0.229,0.579,1.184,0.121,0.884,0.056
11.858,100.055,0.176,0.282,-2.447,-1.518,0.155,-0.826,0.030
158.746,40.631,0.173,0.172,-1.531,-1.269,0.114,-0.040,0.003
-99999.000,92.885,0.012,0.286,-1.932,-1.205,0.099,-0.397,0.006
137.987,32.525,0.066,0.377,-1.024,-1.707,0.411,0.412,0.009
88.480,129.789,0.059,0.132,-1.283,-1.419,0.238,0.189,0.013
16.666,48.317,0.015,0.048,1.616,1.451,0.213,0.070,0.004
43.594,27.353,0.123,0.325,1.170,1.885,0.170,0.442,0.002
42.325,47.398,0.080,0.343,1.864,1.417,0.343,-0.171,0.004
218.656,57.667,0.049,0.149,-0.966,-0.683,0.095,0.391,0.007
157.184,34.635,0.005,0.173,1.624,1.455,0.230,0.062,0.003
42.220,61.484,0.083,0.378,-1.315,-1.491,0.327,0.153,0.005
83.359,1270.613,0.702,0.000,-0.115,-0.157,0.022,0.833,0.254
4.276,37.305,0.036,0.231,-2.286,-1.181,0.079,-0.674,0.005
70.829,17.235,0.038,0.448,-0.549,-1.308,0.168,0.793,0.004
41.563,24.816,0.088,0.293,-1.331,-3.038,0.185,-0.065,0.002
6.423,77.267,0.243,0.315,2.383,0.831,0.103,-0.505,0.009
3.615,30.498,0.000,0.087,0.049,2.738,0.496,0.980,0.020
9.633,88.944,0.056,0.257,1.050,1.111,0.157,0.569,0.011
0.147,64.589,0.000,0.142,-2.114,-0.973,0.089,-0.481,0.008
-99999.000,390.992,0.104,0.089,0.562,1.853,0.104,0.873,0.014
0.091,150.952,0.019,0.297,0.114,0.163,0.068,0.865,0.616
9.164,65.705,0.388,0.499,0.826,2.383,0.083,0.544,0.007
0.195,42.684,0.000,0.081,0.355,2.960,0.412,0.382,0.007
165.155,49.796,0.155,0.028,0.508,2.772,0.223,0.509,0.010
26.136,52.418,0.042,0.280,1.596,1.248,0.344,0.102,0.005
8.857,34.416,0.107,0.311,-2.318,-2.209,0.148,-0.698,0.006
66.620,33.230,0.092,0.148,-1.295,-1.018,0.206,0.185,0.003
0.246,814.807,0.000,0.003,-1.649,-1.078,0.153,-0.125,0.004
-99999.000,44.525,0.935,0.071,-0.281,-0.118,0.421,0.434,0.111
93.363,268.112,0.517,0.010,0.550,0.440,0.046,0.661,0.174
-99999.000,34.561,0.055,0.378,-1.523,-1.774,0.122,-0.073,0.002
13.826,51.763,0.021,0.467,-0.717,-1.512,0.284,0.680,0.012
40.934,170.123,0.025,0.160,-1.210,-0.577,0.102,0.208,0.005
37.571,130.715,0.006,0.409,-1.448,-1.051,0.156,0.053,0.004
37.378,95.249,0.152,0.035,-1.820,-2.242,0.201,-0.323,0.034
64.395,87.009,0.009,0.443,1.034,2.006,0.548,0.526,0.036
167.808,92.831,0.045,0.043,0.570,1.973,0.285,0.851,0.071
9.625,61.873,0.039,0.381,1.554,1.190,0.203,0.143,0.006
44.585,151.985,0.010,0.135,-1.144,-0.855,0.094,0.295,0.006
-99999.000,55.425,0.096,0.310,-0.640,-2.174,0.430,0.646,0.079
-99999.000,50.343,0.032,0.340,0.242,1.781,0.197,0.982,0.027
-99999.000,82.999,0.113,0.042,-1.223,-1.928,0.372,0.198,0.014
38.781,58.482,0.130,0.067,-2.300,-2.397,0.316,-0.625,0.049
11.969,272.577,0.050,0.017,1.212,1.183,0.053,0.446,0.004
16.662,58.313,0.011,0.037,-0.790,-0.856,0.314,0.571,0.012
18.983,185.192,0.013,0.255,-1.583,-1.276,0.033,-0.090,0.003
0.129,392.531,0.000,0.435,-1.566,-1.291,0.036,-0.075,0.002
32.205,27.429,0.277,0.368,0.598,2.824,0.167,0.375,0.007
27.040,41.273,0.141,0.347,-2.437,-1.941,0.295,-0.818,0.006
9.440,624.909,0.732,0.000,0.482,0.540,0.425,0.782,0.205
23.607,41.517,0.067,0.045,1.005,1.733,0.264,0.604,0.006
0.948,319.130,0.161,0.200,0.527,2.352,0.092,0.779,0.010
24.636,47.373,0.070,0.485,-0.875,-1.728,0.383,0.540,0.006
129.611,62.328,0.218,0.033,-0.993,-1.951,0.190,0.404,0.011
-99999.000,30.265,0.389,0.497,0.294,1.458,0.161,0.981,0.039
-99999.000,81.518,0.394,0.052,0.867,1.576,0.396,0.722,0.035
218.135,2474.891,0.000,0.007,-1.498,-2.131,0.141,-0.071,0.006
-99999.000,19.458,0.013,0.473,1.202,1.675,0.118,0.447,0.002
75.305,29.798,0.088,0.121,1.127,2.315,0.146,0.350,0.003
0.048,93.703,0.000,0.113,1.839,2.445,0.095,-0.164,0.003
0.062,22.741,0.000,0.000,-2.227,-0.477,0.546,-0.311,0.012
0.548,66.564,0.032,0.318,0.759,0.969,0.252,0.750,0.047
6.200,245.126,0.074,0.023,-2.497,-1.280,0.523,-0.829,0.075
-99999.000,29.473,0.082,0.215,-0.723,-2.168,0.119,0.581,0.005
29.405,981.045,0.012,0.006,-1.336,-0.773,0.194,0.146,0.005
59.927,142.607,0.106,0.380,0.221,0.094,0.076,0.464,0.014
67.280,133.875,0.022,0.328,0.590,1.570,0.077,0.883,0.012
7.180,222.319,0.052,0.324,-1.305,-1.394,0.049,0.169,0.003
0.109,17.405,0.071,0.470,0.609,0.094,0.153,0.220,0.004
52.113,17.853,0.006,0.209,0.328,2.527,0.453,0.852,0.021
0.101,21.660,0.000,0.001,-2.630,-2.253,0.304,-0.880,0.167
20.895,87.540,0.182,0.087,-0.577,-1.493,0.455,0.775,0.059
6.843,501.088,0.000,0.231,-3.043,-2.498,0.273,-0.999,0.148
85.745,87.254,0.284,0.278,0.496,1.533,0.160,0.924,0.050
7.492,35.916,0.379,0.202,0.079,3.005,0.117,0.826,0.013
83.656,59.175,0.019,0.374,-1.703,-1.356,0.238,-0.214,0.003
16.936,48.518,0.127,0.235,-0.777,-2.192,0.176,0.529,0.004
-99999.000,38.490,0.038,0.285,-1.038,-1.142,0.145,0.412,0.002
107.733,101.829,0.063,0.248,0.414,0.363,0.044,0.710,0.097
137.236,248.116,0.049,0.273,1.253,1.350,0.035,0.418,0.005
94.077,869.766,0.000,0.038,-1.263,-1.808,0.122,0.176,0.006
36.861,111.627,0.752,0.061,0.331,0.214,0.350,0.605,0.134
0.077,106.403,0.000,0.123,-0.724,-2.033,0.147,0.614,0.008
0.022,116.186,0.000,0.341,-1.559,-1.712,0.028,-0.105,0.003
11.899,22.435,0.102,0.275,-0.929,-1.372,0.149,0.515,0.003
-99999.000,74.450,0.145,0.321,-2.055,-1.835,0.204,-0.558,0.017
38.590,609.112,0.027,0.000,-1.121,-1.921,0.106,0.294,0.002
51.501,212.342,0.011,0.015,-0.785,-1.799,0.289,0.605,0.009
-99999.000,60.962,0.068,0.336,1.429,2.131,0.101,0.167,0.003
19.042,20.900,0.002,0.111,-0.947,-1.002,0.356,0.474,0.003
3.447,833.232,0.131,0.016,-1.222,-2.006,0.102,0.187,0.004
0.110,23.069,0.000,0.061,-2.692,-0.688,0.124,-0.793,0.006
0.244,67.171,0.029,0.266,1.586,1.636,0.083,0.086,0.004
13.943,37.677,0.171,0.242,-2.286,-2.512,0.330,-0.564,0.005
6.186,112.857,0.023,0.044,-1.718,-1.421,0.339,-0.236,0.007
30.584,27.203,0.013,0.185,1.588,1.563,0.198,0.090,0.002
0.046,103.213,0.000,0.422,-1.746,-1.095,0.101,-0.211,0.003
0.113,28.369,0.006,0.366,-1.248,-1.558,0.500,0.215,0.008
47.515,334.141,0.122,0.024,1.482,1.736,0.170,0.178,0.005
22.026,25.153,0.002,0.122,-1.150,-2.121,0.456,0.230,0.009
-99999.000,25.624,0.664,0.425,0.711,1.678,0.420,0.813,0.103
130.906,74.536,0.109,0.314,-2.689,-2.042,0.118,-0.933,0.051
144.173,111.504,0.887,0.292,0.092,0.803,0.074,1.000,0.408
6.861,44.330,0.087,0.193,-1.594,-0.970,0.096,-0.062,0.004
58.869,55.042,0.084,0.112,1.468,1.620,0.268,0.203,0.007
11.842,30.329,0.145,0.082,-0.995,-1.451,0.155,0.456,0.002
34.008,229.184,0.718,0.047,-0.544,-2.852,0.098,0.328,0.012
31.615,84.741,0.032,0.032,0.490,0.306,0.290,0.580,0.041
31.666,200.888,0.009,0.472,-1.068,-1.262,0.033,0.391,0.005
53.570,12.755,0.033,0.492,-1.357,-2.230,0.127,0.037,0.003
12.281,229.604,0.110,0.006,2.349,0.481,0.059,-0.303,0.011
26.489,86.895,0.111,0.424,0.762,2.073,0.050,0.711,0.011
32.554,30.721,0.108,0.437,-1.334,-1.970,0.070,0.089,0.002
10.163,105.232,0.007,0.268,1.264,2.399,0.158,0.221,0.003
23.788,182.159,0.043,0.003,-1.306,-1.468,0.119,0.164,0.004
30.439,31.752,0.047,0.188,-1.499,-2.405,0.230,-0.082,0.002
99.048,36.782,0.031,0.261,-1.168,-1.069,0.414,0.295,0.023
7.746,192.403,0.049,0.043,0.421,0.641,0.119,0.869,0.543
104.203,28.661,0.055,0.196,-1.202,-0.431,0.219,0.185,0.003
65.282,100.056,0.104,0.438,-2.175,-2.158,0.365,-0.608,0.030
-99999.000,24.280,0.004,0.066,-2.449,-2.402,0.352,-0.726,0.025
55.172,81.187,0.547,0.323,-0.580,-0.605,0.172,0.653,0.106
66.395,93.065,0.124,0.350,-1.299,-1.544,0.081,0.165,0.010
110.337,76.570,0.158,0.424,0.292,0.581,0.301,0.929,0.196
5.817,52.623,0.175,0.437,2.946,0.275,0.184,-0.739,0.011
11.502,922.266,0.000,0.024,-1.639,-1.770,0.111,-0.186,0.003
11.085,378.652,0.038,0.354,-1.488,-2.096,0.016,-0.060,0.003
13.016,954.664,0.000,0.006,0.432,0.648,0.115,0.865,0.584
0.127,285.012,0.000,0.471,0.775,0.459,0.030,0.515,0.007
13.746,42.611,0.256,0.178,0.207,0.357,0.474,0.907,0.400
34.676,503.555,0.664,0.084,0.176,0.294,0.024,0.900,0.953
4.759,850.811,0.206,0.043,0.595,0.884,0.583,0.833,0.130
-99999.000,120.372,0.107,0.486,1.068,1.127,0.086,0.557,0.006
2.547,33.273,0.011,0.439,-2.008,-1.558,0.589,-0.515,0.009
-99999.000,49.608,0.022,0.301,-2.222,-2.525,0.362,-0.515,0.012
89.127,36.125,0.107,0.250,1.389,1.785,0.146,0.261,0.004
25.925,439.251,0.009,0.342,-1.537,-1.266,0.018,-0.045,0.003
