sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
13.785,839.062,0.000,0.006,1.257,1.866,0.216,0.369,0.003
41.420,83.550,0.015,0.339,-2.308,-1.683,0.097,-0.749,0.012
32.587,42.911,0.015,0.311,-1.048,-1.441,0.102,0.409,0.002
0.375,1506.812,0.000,0.040,-1.750,-1.594,0.098,-0.283,0.003
-99999.000,257.817,0.437,0.062,0.504,1.967,0.037,0.885,0.008
23.231,30.454,0.001,0.182,-1.758,-1.730,0.643,-0.298,0.014
13.977,164.602,0.012,0.473,-1.174,-1.454,0.087,0.292,0.005
8.431,45.946,0.004,0.227,0.758,2.570,0.524,0.484,0.011
-99999.000,38.674,0.011,0.433,-0.768,-2.286,0.073,0.506,0.002
228.167,738.327,0.004,0.012,-1.452,-1.209,0.040,0.039,0.004
185.758,11.403,0.069,0.072,-0.599,-1.579,0.319,0.758,0.011
13.222,130.824,0.011,0.025,-1.313,-1.338,0.042,0.164,0.004
112.021,127.490,0.026,0.276,-2.674,-2.627,0.102,-0.779,0.063
16.507,16.397,0.000,0.007,0.640,2.504,0.240,0.619,0.010
49.841,74.983,0.023,0.224,1.566,1.795,0.121,0.091,0.004
36.007,46.974,0.052,0.177,-0.938,-1.952,0.149,0.452,0.003
52.982,399.637,0.012,0.045,-1.097,-2.128,0.068,0.274,0.004
109.493,85.671,0.038,0.031,1.565,2.297,0.268,0.032,0.012
0.510,24.394,0.000,0.426,-1.572,-1.996,0.226,-0.131,0.002
0.143,33.729,0.000,0.002,-1.750,-1.969,0.275,-0.290,0.003
35.006,50.978,0.052,0.484,1.398,0.889,0.164,0.264,0.005
26.141,81.645,0.114,0.438,1.141,1.752,0.199,0.489,0.005
234.915,561.950,0.009,0.035,-1.585,-1.479,0.023,-0.112,0.004
-99999.000,80.942,0.014,0.145,-1.559,-1.936,0.417,-0.117,0.018
7.935,32.072,0.012,0.238,-1.143,-1.986,0.107,0.262,0.002
40.251,221.810,0.006,0.406,-1.145,-2.776,0.033,0.048,0.003
169.575,35.213,0.005,0.436,-1.414,-1.132,0.119,0.078,0.002
14.577,32.612,0.235,0.315,0.982,1.114,0.167,0.621,0.008
9.561,84.316,0.006,0.471,-1.537,-1.742,0.037,-0.085,0.006
26.392,109.245,0.096,0.192,-0.379,-2.575,0.239,0.722,0.020
16.268,194.968,0.017,0.102,-1.319,-1.453,0.099,0.152,0.004
-99999.000,748.507,0.702,0.018,0.842,2.129,0.053,0.637,0.004
72.673,185.526,0.013,0.156,-1.133,-1.456,0.166,0.331,0.006
12.302,100.693,0.000,0.379,2.559,1.316,0.048,-0.750,0.004
9.368,1166.095,0.000,0.006,-1.095,-1.613,0.213,0.356,0.004
9.537,73.326,0.770,0.022,-0.083,-2.964,0.250,0.856,0.075
4.708,91.564,0.001,0.435,-2.666,-2.330,0.233,-0.884,0.115
0.283,149.026,0.000,0.105,-1.547,-0.399,0.518,0.041,0.018
0.853,80.746,0.047,0.189,-0.584,-0.786,0.236,0.711,0.029
8.171,38.360,0.046,0.091,-1.268,-1.846,0.173,0.167,0.002
14.976,33.468,0.054,0.229,0.794,0.481,0.207,0.518,0.002
13.416,30.243,0.002,0.435,-1.711,-1.411,0.234,-0.229,0.001
6.335,63.588,0.022,0.490,2.731,0.442,0.123,-0.611,0.013
58.682,124.194,0.018,0.062,-2.087,-1.800,0.126,-0.586,0.018
51.486,487.161,0.004,0.078,-1.513,-1.883,0.009,-0.070,0.004
10.970,52.536,0.148,0.275,-0.316,-2.708,0.310,0.711,0.015
77.216,33.578,0.019,0.498,0.985,1.243,0.118,0.634,0.008
100.928,84.770,0.015,0.445,-1.544,-1.600,0.127,-0.082,0.009
13.107,19.480,0.090,0.256,-1.614,-2.240,0.180,-0.166,0.002
28.788,37.445,0.106,0.191,-2.355,-1.867,0.130,-0.774,0.006
55.624,453.752,0.000,0.025,0.690,1.374,0.215,0.835,0.069
26.201,33.268,0.120,0.492,-2.964,-0.679,0.136,-0.954,0.008
13.474,21.914,0.025,0.014,-1.187,-1.805,0.207,0.249,0.002
0.074,163.468,0.028,0.324,1.521,1.500,0.038,0.161,0.002
56.733,102.154,0.039,0.493,-1.237,-1.956,0.237,0.181,0.008
44.176,239.328,0.000,0.004,1.236,1.536,0.180,0.428,0.004
67.911,1355.812,0.102,0.007,-1.108,-0.726,0.096,0.301,0.006
45.131,310.664,0.002,0.002,-1.367,-1.844,0.128,0.073,0.003
7.494,215.809,0.000,0.104,-1.758,-1.812,0.070,-0.300,0.005
0.130,87.166,0.000,0.028,1.266,2.126,0.288,0.303,0.009
21.718,490.865,0.109,0.007,1.312,1.655,0.039,0.349,0.003
0.318,18.739,0.000,0.015,2.345,2.415,0.324,-0.530,0.008
-99999.000,34.182,0.009,0.198,-1.248,-1.526,0.211,0.216,0.003
-99999.000,44.393,0.036,0.332,0.819,0.562,0.461,0.553,0.016
26.005,47.701,0.140,0.492,-0.701,-0.923,0.081,0.654,0.008
0.098,347.982,0.000,0.000,-1.806,-1.377,0.060,-0.314,0.005
0.149,118.986,0.020,0.189,-0.986,-1.472,0.288,0.463,0.006
27.205,43.150,0.027,0.305,0.620,1.800,0.239,0.850,0.005
50.686,43.026,0.169,0.337,0.664,2.122,0.151,0.763,0.008
16.177,282.730,0.289,0.027,1.610,2.737,0.066,-0.046,0.004
-99999.000,79.941,0.016,0.433,-0.630,-1.845,0.064,0.716,0.011
45.693,571.866,0.004,0.017,-1.375,-0.459,0.041,0.110,0.004
108.714,78.968,0.027,0.185,-1.498,-1.168,0.145,0.000,0.009
258.818,129.964,0.015,0.493,-1.498,-0.504,0.027,0.053,0.009
52.324,41.990,0.148,0.173,0.423,1.718,0.581,0.941,0.021
9.507,42.950,0.065,0.172,1.779,1.467,0.155,-0.092,0.004
13.540,73.310,0.348,0.040,-0.724,-1.225,0.369,0.672,0.037
36.578,205.803,0.008,0.352,-1.457,-0.714,0.053,0.064,0.003
0.022,76.326,0.000,0.005,1.360,0.196,0.243,0.139,0.014
65.023,66.663,0.049,0.047,-2.062,-1.484,0.498,-0.554,0.031
10.123,60.218,0.041,0.445,-0.696,-1.989,0.179,0.644,0.008
41.702,28.447,0.085,0.151,-2.126,-0.973,0.463,-0.491,0.022
8.898,19.100,0.037,0.202,-1.651,-1.589,0.375,-0.186,0.005
0.096,1260.352,0.000,0.000,1.239,2.277,0.293,0.280,0.004
26.012,45.553,0.401,0.112,0.522,0.569,0.208,0.767,0.123
-99999.000,261.680,0.014,0.012,-1.158,-1.821,0.160,0.274,0.006
34.590,162.062,0.031,0.232,-1.327,-2.716,0.087,-0.014,0.005
58.104,137.229,0.396,0.412,-0.304,-0.500,0.063,0.839,0.281
0.183,5.909,0.037,0.313,0.031,0.091,0.510,0.968,0.196
-99999.000,34.874,0.139,0.111,-2.071,-1.246,0.124,-0.523,0.004
0.166,139.561,0.000,0.012,1.759,1.486,0.228,-0.075,0.005
0.207,44.539,0.000,0.140,0.876,1.905,0.078,0.672,0.008
5.401,959.274,0.247,0.005,0.707,1.194,0.197,0.816,0.049
45.393,53.678,0.086,0.067,-0.637,-0.665,0.317,0.632,0.017
39.413,55.216,0.106,0.254,-1.645,-2.057,0.123,-0.195,0.004
40.708,34.990,0.289,0.230,0.133,3.106,0.196,0.183,0.007
21.589,153.592,0.036,0.417,-1.233,-1.687,0.151,0.218,0.004
19.177,238.235,0.026,0.022,1.078,1.174,0.470,0.555,0.026
93.805,82.844,0.000,0.351,-1.713,-1.530,0.489,-0.242,0.037
-99999.000,61.066,0.075,0.246,-1.160,-2.021,0.175,0.241,0.006
0.608,69.326,0.000,0.259,-0.548,-3.118,0.058,-0.043,0.004
-99999.000,199.082,0.045,0.285,0.499,1.998,0.268,0.883,0.020
66.635,38.544,0.057,0.497,-0.494,-2.549,0.122,0.627,0.003
18.547,57.436,0.031,0.437,-1.968,-1.914,0.126,-0.482,0.005
0.108,288.997,0.000,0.006,0.593,0.532,0.229,0.693,0.079
-99999.000,23.372,0.026,0.203,1.428,2.009,0.201,0.190,0.003
-99999.000,29.341,0.208,0.458,-2.511,-1.825,0.119,-0.865,0.007
64.946,157.072,0.030,0.256,-1.098,-1.679,0.092,0.347,0.006
0.235,148.416,0.000,0.449,1.285,0.605,0.033,0.287,0.005
0.186,48.490,0.000,0.040,1.688,1.725,0.328,-0.023,0.006
5.956,70.660,0.000,0.009,1.041,2.146,0.295,0.478,0.012
15.565,59.481,0.091,0.103,-1.248,-2.101,0.234,0.148,0.007
15.054,40.722,0.014,0.257,-1.641,-1.327,0.221,-0.151,0.002
4.955,33.847,0.051,0.371,-1.562,-1.114,0.083,-0.052,0.002
30.687,33.655,0.448,0.084,0.187,0.217,0.206,0.811,0.249
0.050,464.008,0.122,0.063,1.554,2.244,0.006,0.046,0.002
10.198,115.115,0.809,0.192,-0.002,-3.138,0.483,0.818,0.043
27.928,28.206,0.045,0.357,1.405,1.291,0.172,0.280,0.002
51.103,205.215,0.036,0.078,-1.201,-1.917,0.119,0.221,0.005
42.495,135.470,0.015,0.398,-1.701,-1.475,0.091,-0.226,0.004
8.359,265.281,0.000,0.021,-1.794,-1.364,0.143,-0.301,0.005
-99999.000,216.643,0.145,0.414,-1.569,-1.594,0.067,-0.107,0.004
89.953,82.592,0.041,0.143,-1.017,-1.799,0.142,0.408,0.017
52.485,106.614,0.058,0.136,-1.219,-2.163,0.167,0.163,0.007
0.123,92.705,0.000,0.115,-2.052,-1.706,0.189,-0.558,0.017
50.328,46.617,0.129,0.123,-1.223,-0.486,0.167,0.185,0.004
238.177,198.922,0.100,0.021,-1.275,-2.432,0.202,0.066,0.010
156.305,93.396,0.010,0.186,-2.184,-1.295,0.317,-0.622,0.024
20.921,152.753,0.009,0.282,-1.207,-1.759,0.056,0.236,0.004
20.242,387.609,0.000,0.000,1.721,1.673,0.227,-0.051,0.003
15.620,39.779,0.046,0.042,-1.675,-0.896,0.190,-0.114,0.002
1.050,147.399,0.065,0.037,1.040,1.117,0.134,0.577,0.019
30.930,81.128,0.013,0.245,-1.814,-1.327,0.110,-0.314,0.006
-99999.000,40.412,0.114,0.176,-1.262,-1.873,0.214,0.169,0.004
0.112,150.110,0.000,0.001,-1.544,-0.926,0.161,-0.016,0.004
0.029,172.347,0.022,0.432,1.563,1.693,0.012,0.104,0.002
0.197,51.569,0.020,0.348,0.391,1.645,0.393,0.954,0.021
6.180,1042.683,0.986,0.013,-1.070,-1.067,0.312,0.379,0.027
9.492,119.218,0.022,0.197,1.051,1.412,0.079,0.590,0.010
51.129,101.044,0.281,0.326,0.877,1.064,0.054,0.689,0.042
9.506,242.625,0.029,0.008,-1.210,-1.804,0.126,0.228,0.004
2.250,81.365,0.000,0.233,-2.181,-2.563,0.129,-0.470,0.010
0.135,19.127,0.076,0.335,-1.550,-1.156,0.182,-0.046,0.003
1.660,59.379,0.037,0.336,2.091,0.613,0.096,-0.190,0.006
74.233,63.657,0.052,0.378,-1.845,-1.320,0.157,-0.341,0.005
81.894,23.721,0.068,0.447,-1.126,-1.761,0.174,0.312,0.002
100.899,25.955,0.068,0.059,-1.127,-1.180,0.272,0.336,0.005
5.339,29.218,0.017,0.397,0.353,1.540,0.340,0.968,0.009
41.334,36.949,0.010,0.397,1.616,0.771,0.176,0.099,0.002
31.274,205.869,0.020,0.112,-1.518,-1.587,0.149,-0.055,0.006
25.964,1177.341,0.533,0.000,-0.389,-0.641,0.122,0.817,0.058
37.781,15.580,0.013,0.310,2.094,1.562,0.521,-0.403,0.022
8.104,259.084,0.012,0.030,1.425,1.810,0.072,0.224,0.002
32.372,8.720,0.000,0.224,0.837,1.570,0.515,0.743,0.034
0.034,83.967,0.000,0.021,-0.677,-1.010,0.689,0.686,0.056
22.457,185.636,0.032,0.368,-1.383,-1.904,0.034,0.051,0.003
85.084,124.903,0.116,0.069,-1.859,-2.269,0.099,-0.348,0.039
16.103,299.360,0.039,0.010,-1.793,-1.376,0.331,-0.301,0.007
-99999.000,80.946,0.037,0.391,1.499,1.450,0.059,0.185,0.003
16.309,114.562,0.014,0.079,-1.616,-1.261,0.278,-0.120,0.005
45.578,102.304,0.036,0.401,1.676,1.604,0.342,-0.001,0.004
59.850,31.268,0.011,0.140,1.195,2.065,0.135,0.378,0.002
5.355,327.559,0.244,0.060,-0.429,-2.201,0.113,0.797,0.017
47.445,690.827,0.294,0.011,0.904,0.218,0.225,0.265,0.023
12.316,29.149,0.266,0.463,1.306,1.813,0.294,0.334,0.004
24.092,252.536,0.012,0.104,-0.892,-2.789,0.068,0.159,0.004
33.357,173.345,0.071,0.393,-1.702,-2.027,0.093,-0.246,0.006
145.358,28.824,0.007,0.127,-1.530,-2.154,0.248,-0.098,0.002
15.190,33.284,0.027,0.489,-1.362,-2.634,0.134,-0.018,0.002
21.044,124.032,0.038,0.075,-1.298,-1.362,0.136,0.177,0.005
85.810,39.786,0.000,0.041,-2.063,-1.095,0.231,-0.479,0.003
14.718,120.262,0.247,0.396,0.656,2.949,0.062,0.183,0.003
35.646,106.420,0.006,0.452,-1.786,-1.263,0.037,-0.278,0.003
86.127,307.494,0.000,0.018,-1.834,-1.685,0.054,-0.367,0.011
24.150,1405.892,0.000,0.468,-0.434,-2.225,0.002,0.789,0.008
34.976,74.576,0.022,0.139,-1.498,-1.734,0.164,-0.047,0.007
54.614,35.788,0.003,0.476,0.633,0.603,0.132,0.705,0.016
11.778,173.083,0.191,0.024,-1.010,-1.541,0.390,0.439,0.011
30.773,256.815,0.096,0.151,-1.618,-0.587,0.037,-0.019,0.005
-99999.000,43.484,0.090,0.151,0.841,2.214,0.402,0.608,0.012
6.846,400.872,0.045,0.010,-1.083,-0.608,0.145,0.292,0.004
16.159,43.240,0.031,0.088,-1.243,-1.066,0.187,0.230,0.003
17.189,28.730,0.221,0.371,0.003,3.110,0.322,0.978,0.023
101.506,134.977,0.010,0.490,-0.765,-2.290,0.127,0.508,0.008
65.486,119.131,0.008,0.095,-1.704,-1.146,0.212,-0.184,0.006
0.137,524.815,0.000,0.027,1.005,1.294,0.132,0.622,0.012
59.512,25.130,0.006,0.436,-1.541,-1.387,0.172,-0.061,0.002
20.780,175.343,0.003,0.495,0.648,2.410,0.031,0.665,0.008
-99999.000,23.424,0.084,0.468,-1.033,-1.748,0.143,0.399,0.003
42.876,25.235,0.115,0.413,1.317,1.414,0.208,0.359,0.002
164.999,26.330,0.215,0.254,-0.196,-2.768,0.136,0.817,0.016
9.284,166.032,0.024,0.083,-1.008,-2.112,0.200,0.355,0.005
72.331,25.341,0.005,0.476,-1.319,-0.951,0.248,0.163,0.003
20.412,44.606,0.108,0.477,-1.447,-1.207,0.093,0.043,0.005
19.159,37.477,0.024,0.416,-2.314,-2.202,0.179,-0.697,0.004
0.070,116.585,0.369,0.336,-0.301,-2.029,0.249,0.894,0.062
35.706,1713.797,0.000,0.003,-2.369,-0.608,0.620,-0.497,0.010
74.811,28.798,0.019,0.143,-1.557,-1.816,0.122,-0.109,0.002
7.940,40.827,0.094,0.064,1.566,1.722,0.257,0.098,0.002
56.606,42.109,0.000,0.049,-1.509,-1.716,0.260,-0.056,0.002
-99999.000,26.283,0.664,0.425,0.711,1.678,0.420,0.813,0.103
-99999.000,101.960,0.143,0.241,-2.220,-2.111,0.160,-0.651,0.032
12.236,200.568,0.227,0.020,1.173,2.673,0.118,0.163,0.005
151.900,1441.724,0.034,0.029,1.018,1.430,0.448,0.616,0.076
35.921,52.214,0.046,0.150,-0.777,-2.088,0.154,0.558,0.004
34.339,692.513,0.000,0.024,-1.683,-0.925,0.158,-0.126,0.004
6.295,101.498,0.017,0.195,1.166,1.184,0.433,0.485,0.024
11.116,20.177,0.147,0.402,-0.941,-1.358,0.137,0.504,0.002
0.075,38.837,0.000,0.009,-3.081,-2.502,0.673,-0.999,0.154
-99999.000,57.406,0.017,0.066,1.080,1.860,0.141,0.522,0.005
0.139,103.114,0.000,0.377,2.285,1.443,0.166,-0.558,0.004
104.825,58.384,0.012,0.089,-1.046,-0.708,0.145,0.341,0.006
11.371,1000.971,0.025,0.163,0.659,1.016,0.013,0.821,0.031
5.125,56.418,0.068,0.236,0.881,2.414,0.169,0.487,0.005
35.679,76.509,0.080,0.026,-0.775,-1.685,0.221,0.626,0.014
170.850,130.017,0.044,0.253,-0.640,-1.027,0.059,0.715,0.024
25.087,67.369,0.029,0.100,-0.819,-2.153,0.264,0.506,0.006
0.088,20.074,0.018,0.112,-1.570,-1.080,0.165,-0.056,0.003
7.253,49.559,0.009,0.499,0.959,1.949,0.201,0.599,0.009
22.227,197.804,0.006,0.314,-0.913,-1.699,0.119,0.511,0.003
15.563,38.348,0.076,0.220,0.814,1.736,0.198,0.743,0.005
26.524,24.231,0.824,0.161,0.122,0.546,0.157,0.993,0.477
88.699,48.819,0.012,0.087,1.488,1.948,0.281,0.146,0.007
12.140,229.196,0.013,0.083,-1.632,-1.446,0.017,-0.155,0.003
10.633,83.193,0.084,0.319,0.710,2.466,0.095,0.587,0.011
12.738,64.120,0.221,0.121,-1.167,-2.309,0.343,0.173,0.014
12.319,13.963,0.180,0.430,1.273,2.482,0.191,0.186,0.003
27.895,310.857,0.000,0.428,1.562,1.660,0.010,0.107,0.003
18.218,78.879,0.001,0.483,-1.100,-1.355,0.556,0.364,0.016
14.706,1121.070,0.000,0.022,0.601,1.220,0.066,0.875,0.043
55.378,130.002,0.007,0.225,-1.160,-2.032,0.122,0.239,0.004
10.189,331.453,0.009,0.266,-1.664,-1.748,0.006,-0.209,0.003
85.922,60.170,0.151,0.220,-0.951,-2.670,0.186,0.193,0.005
97.078,397.036,0.109,0.000,1.569,1.698,0.392,0.097,0.007
56.892,287.815,0.009,0.081,-1.535,-2.091,0.019,-0.100,0.004
1.760,178.920,0.055,0.191,1.432,1.770,0.055,0.222,0.003
70.632,477.947,0.023,0.006,-1.370,-1.650,0.198,0.087,0.005
-99999.000,162.708,0.052,0.232,-2.385,-2.472,0.124,-0.651,0.021
13.705,59.834,0.002,0.269,-1.556,-1.585,0.213,-0.092,0.004
0.216,241.158,0.000,0.191,-2.515,-0.558,0.060,-0.576,0.006
23.600,214.643,0.015,0.013,-1.299,-1.553,0.134,0.165,0.005
46.362,61.677,0.130,0.194,0.996,1.231,0.134,0.624,0.033
0.122,126.192,0.012,0.462,-1.884,-1.408,0.086,-0.389,0.004
52.599,985.274,0.422,0.003,-1.579,-2.253,0.087,-0.139,0.004
-99999.000,765.367,0.073,0.184,-1.005,-0.584,0.095,0.334,0.004
32.411,1217.367,0.000,0.314,-2.273,-1.536,0.026,-0.719,0.004
4.391,36.523,0.110,0.389,0.911,2.043,0.148,0.612,0.004
19.080,169.705,0.072,0.160,1.447,1.176,0.172,0.240,0.006
0.544,1631.373,0.000,0.001,-0.334,-0.084,0.121,0.301,0.004
50.034,1903.798,0.209,0.005,0.468,1.172,0.254,0.931,0.154
159.334,141.792,0.008,0.459,-0.909,-1.239,0.161,0.528,0.005
123.082,536.443,0.000,0.033,0.019,1.657,0.049,0.993,0.020
0.403,42.990,0.010,0.443,0.166,0.342,0.332,0.936,0.159
10.869,20.305,0.002,0.081,1.611,1.631,0.235,0.061,0.002
23.345,120.267,0.015,0.381,-1.547,-1.873,0.049,-0.102,0.004
22.868,86.629,0.008,0.475,-1.561,-2.057,0.150,-0.122,0.009
22.673,104.061,0.248,0.111,-0.387,-0.286,0.327,0.601,0.069
0.031,43.059,0.000,0.013,1.901,0.722,0.234,-0.093,0.006
54.607,269.220,0.000,0.410,-0.546,-1.284,0.057,0.795,0.008
69.235,37.002,0.073,0.072,-1.271,-0.669,0.353,0.183,0.004
103.812,133.177,0.028,0.243,-1.458,-2.129,0.117,-0.037,0.007
94.058,76.955,0.000,0.196,0.938,1.703,0.068,0.660,0.023
0.016,475.937,0.000,0.022,-1.578,-1.763,0.123,-0.127,0.004
14.045,242.957,0.283,0.090,0.406,1.136,0.071,0.951,0.091
-99999.000,136.373,0.010,0.382,-1.530,-1.110,0.051,-0.023,0.003
18.644,63.111,0.009,0.039,-1.297,-1.115,0.067,0.183,0.004
34.412,141.700,0.037,0.422,0.860,2.129,0.205,0.623,0.008
16.899,254.008,0.131,0.001,0.935,1.108,0.265,0.655,0.017
21.734,12.935,0.005,0.477,-1.110,-1.063,0.230,0.345,0.003
-99999.000,67.507,0.029,0.434,-1.565,-1.369,0.033,-0.082,0.003
7.140,200.132,0.058,0.138,-1.299,-2.436,0.075,0.049,0.005
4.212,82.407,0.010,0.080,-1.818,-1.442,0.199,-0.333,0.013
0.286,74.282,0.018,0.109,1.204,0.774,0.153,0.384,0.009
37.444,537.061,0.000,0.092,1.427,1.569,0.267,0.247,0.003
84.763,106.861,0.017,0.169,-1.798,-1.234,0.126,-0.284,0.006
0.382,159.814,0.000,0.142,-1.488,-1.687,0.047,-0.033,0.003
22.796,52.014,0.125,0.147,2.601,1.186,0.365,-0.763,0.017
-99999.000,211.180,0.010,0.236,-1.424,-0.901,0.045,0.080,0.003
32.923,180.922,0.068,0.264,-1.615,-1.601,0.049,-0.152,0.006
0.124,76.803,0.000,0.109,-1.373,-2.008,0.136,0.050,0.006
4.908,53.619,0.021,0.367,-2.512,-1.203,0.121,-0.825,0.007
30.870,397.159,0.418,0.063,0.831,1.519,0.102,0.749,0.011
12.002,31.806,0.064,0.144,1.042,1.569,0.178,0.592,0.007
1.703,474.661,0.039,0.003,-1.229,-1.790,0.127,0.211,0.004
30.938,84.482,0.013,0.338,-2.240,-2.115,0.269,-0.665,0.021
14.161,121.689,0.124,0.074,-2.166,-1.208,0.166,-0.590,0.011
2.714,55.647,0.026,0.319,0.967,0.924,0.532,0.594,0.074
0.064,105.338,0.000,0.054,-1.036,-0.864,0.135,0.380,0.005
38.991,99.874,0.055,0.427,1.772,1.632,0.202,-0.099,0.004
80.051,385.072,0.011,0.495,-1.502,-1.512,0.051,-0.033,0.006
0.237,31.824,0.000,0.025,2.102,1.612,0.188,-0.413,0.004
-99999.000,479.652,0.205,0.288,0.652,0.770,0.021,0.764,0.030
0.180,248.539,0.000,0.228,-1.062,-2.354,0.016,0.243,0.003
7.903,83.819,0.112,0.258,0.536,1.138,0.274,0.900,0.104
7.277,70.676,0.026,0.080,0.952,1.190,0.233,0.653,0.052
132.145,46.021,0.037,0.294,-1.252,-2.634,0.138,0.038,0.002
39.933,302.252,0.059,0.097,-2.723,-0.656,0.151,-0.802,0.016
20.370,26.590,0.096,0.238,-0.196,-0.108,0.208,0.530,0.003
9.213,27.602,0.055,0.353,-0.843,-1.088,0.181,0.569,0.003
-99999.000,46.661,0.035,0.272,-1.114,-1.460,0.255,0.348,0.004
137.451,136.886,0.000,0.024,-1.516,-1.905,0.068,-0.075,0.004
9.958,270.079,0.027,0.004,1.104,0.375,0.128,0.291,0.007
5.897,35.915,0.133,0.197,-1.998,-2.214,0.239,-0.464,0.011
0.859,103.342,0.000,0.141,-2.068,-0.706,0.291,-0.337,0.006
0.074,65.642,0.000,0.019,-2.358,-1.797,0.256,-0.779,0.046
23.571,145.984,0.010,0.380,-1.483,-2.028,0.049,-0.052,0.003
-99999.000,71.785,0.000,0.026,2.391,1.559,0.140,-0.651,0.026
11.579,41.009,0.022,0.275,1.291,1.128,0.368,0.375,0.002
-99999.000,95.589,0.025,0.312,1.465,0.498,0.101,0.170,0.005
12.133,21.943,0.106,0.339,-0.944,-1.985,0.132,0.440,0.002
36.947,36.078,0.012,0.270,-1.243,-1.457,0.177,0.226,0.002
-99999.000,175.383,0.065,0.031,-0.884,-1.937,0.118,0.502,0.007
82.805,218.967,0.014,0.311,-1.509,-1.891,0.060,-0.067,0.004
0.117,222.357,0.000,0.069,-0.085,-2.699,0.344,0.949,0.111
13.462,94.094,0.148,0.361,-1.589,-1.110,0.293,-0.076,0.006
0.183,240.320,0.000,0.472,-1.511,-1.409,0.021,-0.033,0.004
10.251,201.846,0.018,0.032,-1.117,-1.110,0.149,0.342,0.005
84.458,41.235,0.096,0.334,1.667,1.849,0.097,-0.012,0.002
8.075,87.242,0.580,0.038,2.816,1.032,0.362,-0.874,0.127
69.344,97.317,0.051,0.446,-2.623,-2.001,0.234,-0.908,0.063
0.164,457.729,0.000,0.067,0.508,1.675,0.130,0.913,0.024
31.220,134.822,0.537,0.482,-0.353,-2.700,0.102,0.674,0.022
20.172,23.043,0.054,0.090,-2.784,-0.143,0.295,-0.295,0.004
0.105,199.998,0.017,0.362,-1.532,-1.098,0.024,-0.025,0.003
32.544,140.790,0.007,0.262,-1.246,-1.382,0.264,0.226,0.004
42.814,31.843,0.005,0.241,1.074,0.901,0.193,0.509,0.002
22.493,70.470,0.088,0.430,-0.632,-2.703,0.105,0.396,0.005
164.031,83.052,0.008,0.018,-1.649,-1.237,0.358,-0.148,0.015
0.392,37.021,0.000,0.042,1.778,1.533,0.205,-0.097,0.002
86.532,46.126,0.031,0.100,-2.233,-1.023,0.195,-0.590,0.005
92.567,649.797,0.003,0.266,1.508,1.094,0.009,0.186,0.008
88.566,56.129,0.001,0.037,-1.619,-1.205,0.414,-0.115,0.024
16.663,206.715,0.008,0.029,-1.645,-1.233,0.138,-0.143,0.004
11.382,324.944,0.204,0.143,0.466,0.146,0.071,0.366,0.011
30.854,299.732,0.008,0.007,-1.589,-1.373,0.099,-0.107,0.003
31.803,230.125,0.188,0.033,-0.482,-2.435,0.307,0.690,0.018
6.228,233.714,0.103,0.010,-1.718,-2.033,0.060,-0.259,0.005
49.385,197.537,0.000,0.479,-0.648,-1.055,0.107,0.712,0.014
129.386,42.363,0.097,0.339,1.069,1.216,0.306,0.566,0.009
16.487,37.933,0.167,0.092,-0.580,-1.333,0.096,0.775,0.005
32.912,27.735,0.025,0.348,0.662,2.409,0.611,0.654,0.040
30.056,25.722,0.136,0.440,-1.088,-1.521,0.155,0.369,0.002
87.188,360.726,0.012,0.005,-1.501,-2.119,0.068,-0.073,0.007
15.320,1503.547,0.026,0.005,-1.235,-1.784,0.184,0.206,0.004
0.144,37.495,0.000,0.009,0.252,2.463,0.239,0.919,0.013
18.016,153.577,0.085,0.201,-1.026,-0.981,0.085,0.407,0.007
0.127,83.127,0.000,0.023,-2.275,-0.953,0.437,-0.598,0.044
24.672,123.635,0.351,0.056,-1.526,-1.328,0.218,-0.041,0.017
4.105,172.818,0.000,0.183,-1.746,-0.954,0.389,-0.183,0.007
25.420,22.679,0.402,0.406,0.183,0.161,0.156,0.721,0.079
9.340,20.952,0.079,0.094,-0.869,-1.798,0.231,0.536,0.003
0.054,38.776,0.000,0.006,-1.857,-0.493,0.229,-0.118,0.003
1.692,44.612,0.145,0.251,1.067,1.223,0.270,0.569,0.011
25.653,96.555,0.040,0.091,1.164,1.669,0.361,0.480,0.007
-99999.000,94.594,0.196,0.075,-0.691,-2.257,0.241,0.581,0.018
-99999.000,182.802,0.010,0.388,-1.554,-0.613,0.024,0.013,0.003
20.254,131.016,0.147,0.389,-0.646,-2.154,0.022,0.647,0.011
60.289,218.912,0.017,0.100,-1.419,-1.696,0.605,0.035,0.017
72.369,64.700,0.093,0.293,-2.470,-0.628,0.070,-0.588,0.010
-99999.000,171.999,0.160,0.061,-0.758,-1.025,0.324,0.627,0.023
227.329,224.464,0.038,0.444,-0.805,-2.033,0.046,0.547,0.005
38.040,96.572,0.070,0.311,0.760,1.298,0.424,0.792,0.082
-99999.000,52.840,0.084,0.157,-1.224,-1.265,0.160,0.250,0.007
20.640,20.606,0.008,0.201,1.878,1.648,0.330,-0.204,0.003
17.152,174.383,0.167,0.236,-2.333,-1.112,0.111,-0.690,0.009
0.086,150.314,0.090,0.030,1.973,2.362,0.267,-0.266,0.004
10.573,342.649,0.036,0.012,0.897,1.193,0.402,0.693,0.042
